#1
double SES(24,2) #Comments here
0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	68549901.2361
13	206629223.504
14	365172638.234
15	449717701.197
16	408789491.686
17	450000000.0
18	363086929.174
19	297293822.348
20	198485092.673
21	141326277.854
22	47176219.858
23	0.0
double BOP(24,2) #Comments here
0	859049471.074
1	895950189.535
2	851909169.924
3	864870968.291
4	873549323.255
5	971779627.305
6	943740240.368
7	984186831.355
8	994557795.419
9	994557795.419
10	994557795.419
11	981556037.02
12	1000000000.0
13	1000000000.0
14	1000000000.0
15	1000000000.0
16	1000000000.0
17	1000000000.0
18	1000000000.0
19	1000000000.0
20	1000000000.0
21	1000000000.0
22	1000000000.0
23	976534898.462
double IP(24,2) #Comments here
0	48588130.0
1	48588130.0
2	48588130.0
3	48588130.0
4	48588130.0
5	48588130.0
6	48588130.0
7	48588130.0
8	48588130.0
9	48588130.0
10	48588130.0
11	19908354.6218
12	19908354.6218
13	19908354.6218
14	19908354.6218
15	19908354.6218
16	19908354.6218
17	19908354.6218
18	19908354.6218
19	19908354.6218
20	19908354.6218
21	19908354.6218
22	19908354.6218
23	48588130.0
double NetDemand(24,2) #Comments here
0	810461341.074
1	847362059.535
2	803321039.924
3	816282838.291
4	824961193.255
5	923191497.305
6	895152110.368
7	935598701.355
8	1001544335.81
9	1064826587.81
10	1079746443.92
11	1161647682.4
12	1248641546.61
13	1278512497.6
14	1345264283.61
15	1429809346.58
16	1388881137.06
17	1448720698.67
18	1343178574.55
19	1277385467.73
20	1178576738.05
21	1121417923.23
22	1027267865.24
23	927946768.462
double Time(24,2) #Comments here
0	0.0
1	3600.0
2	7200.0
3	10800.0
4	14400.0
5	18000.0
6	21600.0
7	25200.0
8	28800.0
9	32400.0
10	36000.0
11	39600.0
12	43200.0
13	46800.0
14	50400.0
15	54000.0
16	57600.0
17	61200.0
18	64800.0
19	68400.0
20	72000.0
21	75600.0
22	79200.0
23	82800.0
double ES(24,2) #Comments here
0	-64491675.656
1	-101392394.116
2	-57351374.5056
3	-70313172.8728
4	-78991527.836
5	-27459855.0136
6	0.0
7	0.0
8	55574670.3912
9	118856922.395
10	133776778.5
11	200000000.0
12	200000000.0
13	91791628.7136
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	-181977103.043
