#1
double BOP(192, 2)
0	53500000
1	29425000
2	29425000
3	29425000
4	29425000
5	29425000
6	29425000
7	29425000
8	29425000
9	53500000
10	53500000
11	53500000
12	53500000
13	65500000
14	65500000
15	65500000
16	65500000
17	65500000
18	65500000
19	65500000
20	65500000
21	53500000
22	53500000
23	53500000
24	53500000
25	29425000
26	29425000
27	29425000
28	53500000
29	53500000
30	53500000
31	53500000
32	53500000
33	53500000
34	53500000
35	53500000
36	65500000
37	65500000
38	65500000
39	65500000
40	65500000
41	53500000
42	53500000
43	53500000
44	53500000
45	53500000
46	53500000
47	53500000
48	53500000
49	53500000
50	53500000
51	53500000
52	53500000
53	53500000
54	53500000
55	53500000
56	53500000
57	53500000
58	53500000
59	53500000
60	53500000
61	53500000
62	53500000
63	65500000
64	65500000
65	53500000
66	53500000
67	53500000
68	53500000
69	53500000
70	53500000
71	29425000
72	53500000
73	53500000
74	53500000
75	29425000
76	53500000
77	53500000
78	53500000
79	53500000
80	53500000
81	53500000
82	53500000
83	53500000
84	53500000
85	53500000
86	53500000
87	65500000
88	65500000
89	53500000
90	53500000
91	53500000
92	53500000
93	53500000
94	53500000
95	29425000
96	29425000
97	29425000
98	29425000
99	29425000
100	29425000
101	53500000
102	53500000
103	53500000
104	53500000
105	53500000
106	53500000
107	53500000
108	53500000
109	53500000
110	65500000
111	65500000
112	65500000
113	65500000
114	65500000
115	65500000
116	53500000
117	53500000
118	53500000
119	53500000
120	53500000
121	53500000
122	29425000
123	29425000
124	53500000
125	53500000
126	53500000
127	53500000
128	53500000
129	53500000
130	53500000
131	53500000
132	53500000
133	53500000
134	53500000
135	53500000
136	65500000
137	65500000
138	65500000
139	65500000
140	53500000
141	53500000
142	53500000
143	53500000
144	53500000
145	53500000
146	53500000
147	53500000
148	53500000
149	53500000
150	53500000
151	53500000
152	53500000
153	53500000
154	53500000
155	53500000
156	53500000
157	53500000
158	53500000
159	53500000
160	53500000
161	53500000
162	53500000
163	53500000
164	53500000
165	53500000
166	53500000
167	53500000
168	53500000
169	53500000
170	29425000
171	29425000
172	29425000
173	53500000
174	53500000
175	53500000
176	53500000
177	53500000
178	53500000
179	53500000
180	53500000
181	53500000
182	65500000
183	65500000
184	65500000
185	53500000
186	53500000
187	53500000
188	53500000
189	53500000
190	53500000
191	53500000
