Time,Price
0.000000000000000000e+00,-2.116416666666667012e+01
3.600000000000000000e+03,1.228333333333333499e+00
7.200000000000000000e+03,8.024166666666666003e+00
1.080000000000000000e+04,-1.939333333333333442e+01
1.440000000000000000e+04,-1.497083333333333321e+01
1.800000000000000000e+04,-2.516166666666666174e+01
2.160000000000000000e+04,-6.383333333333332860e+00
2.520000000000000000e+04,1.717916666666666714e+01
2.880000000000000000e+04,1.306916666666666771e+01
3.240000000000000000e+04,1.656416666666666870e+01
3.600000000000000000e+04,1.819750000000000156e+01
3.960000000000000000e+04,1.911083333333333556e+01
4.320000000000000000e+04,1.961833333333333584e+01
4.680000000000000000e+04,1.984583333333333499e+01
5.040000000000000000e+04,1.786916666666666842e+01
5.400000000000000000e+04,1.931333333333333613e+01
5.760000000000000000e+04,2.459083333333333599e+01
6.120000000000000000e+04,2.380416666666666359e+01
6.480000000000000000e+04,2.208583333333333698e+01
6.840000000000000000e+04,2.205083333333333329e+01
7.200000000000000000e+04,2.179500000000000171e+01
7.560000000000000000e+04,2.002583333333333115e+01
7.920000000000000000e+04,1.641500000000000270e+01
8.280000000000000000e+04,2.108499999999999730e+01
8.640000000000000000e+04,8.915833333333333499e+00
9.000000000000000000e+04,1.260416666666666607e+01
9.360000000000000000e+04,1.716666666666671615e-01
9.720000000000000000e+04,2.164499999999999957e+01
1.008000000000000000e+05,1.676083333333333414e+01
1.044000000000000000e+05,9.966666666666665009e+00
1.080000000000000000e+05,1.824333333333333229e+01
1.116000000000000000e+05,2.431333333333333258e+01
1.152000000000000000e+05,2.012666666666666515e+01
1.188000000000000000e+05,2.187249999999999872e+01
1.224000000000000000e+05,2.363666666666666671e+01
1.260000000000000000e+05,2.277333333333333698e+01
1.296000000000000000e+05,2.348583333333333556e+01
1.332000000000000000e+05,2.305666666666666842e+01
1.368000000000000000e+05,2.271499999999999986e+01
1.404000000000000000e+05,2.291249999999999787e+01
1.440000000000000000e+05,2.214166666666666572e+01
1.476000000000000000e+05,2.741666666666665808e+00
1.512000000000000000e+05,4.290250000000000341e+01
1.548000000000000000e+05,2.177749999999999986e+01
1.584000000000000000e+05,2.507000000000000384e+01
1.620000000000000000e+05,2.432416666666667027e+01
1.656000000000000000e+05,1.961333333333333329e+01
1.692000000000000000e+05,2.531833333333333158e+01
1.728000000000000000e+05,2.568333333333333357e+01
1.764000000000000000e+05,2.357333333333333414e+01
1.800000000000000000e+05,2.393500000000000227e+01
1.836000000000000000e+05,2.326416666666666444e+01
1.872000000000000000e+05,2.659166666666666501e+01
1.908000000000000000e+05,2.352083333333333925e+01
1.944000000000000000e+05,2.488833333333333542e+01
1.980000000000000000e+05,3.694333333333332803e+01
2.016000000000000000e+05,2.541249999999999432e+01
2.052000000000000000e+05,2.559416666666666629e+01
2.088000000000000000e+05,2.721999999999999886e+01
2.124000000000000000e+05,-1.327083333333333037e+01
2.160000000000000000e+05,1.953750000000000142e+01
2.196000000000000000e+05,2.013916666666666799e+01
2.232000000000000000e+05,1.711166666666666814e+01
2.268000000000000000e+05,1.595000000000000107e+01
2.304000000000000000e+05,2.042416666666666814e+01
2.340000000000000000e+05,6.746916666666666629e+01
2.376000000000000000e+05,2.971916666666666629e+01
2.412000000000000000e+05,2.620583333333333087e+01
2.448000000000000000e+05,2.653416666666666401e+01
2.484000000000000000e+05,2.328916666666666302e+01
2.520000000000000000e+05,2.281000000000000227e+01
2.556000000000000000e+05,2.055083333333333329e+01
2.592000000000000000e+05,1.959250000000000114e+01
2.628000000000000000e+05,1.896750000000000114e+01
2.664000000000000000e+05,1.785416666666666785e+01
2.700000000000000000e+05,1.456333333333333435e+01
2.736000000000000000e+05,1.433916666666666373e+01
2.772000000000000000e+05,1.802166666666666472e+01
2.808000000000000000e+05,2.386083333333333556e+01
2.844000000000000000e+05,2.717666666666667297e+01
2.880000000000000000e+05,2.701750000000000185e+01
2.916000000000000000e+05,3.632000000000000028e+01
2.952000000000000000e+05,2.977333333333333698e+01
2.988000000000000000e+05,1.321083333333333520e+01
3.024000000000000000e+05,1.555333333333333634e+01
3.060000000000000000e+05,1.061833333333333407e+01
3.096000000000000000e+05,1.481250000000000000e+01
3.132000000000000000e+05,2.263500000000000156e+01
3.168000000000000000e+05,2.281833333333333158e+01
3.204000000000000000e+05,-3.695833333333332416e+00
3.240000000000000000e+05,2.293916666666666515e+01
3.276000000000000000e+05,3.912416666666666742e+01
3.312000000000000000e+05,2.246416666666666728e+01
3.348000000000000000e+05,2.296750000000000114e+01
3.384000000000000000e+05,2.035749999999999815e+01
3.420000000000000000e+05,2.127916666666666501e+01
3.456000000000000000e+05,2.110083333333333044e+01
3.492000000000000000e+05,2.071083333333333343e+01
3.528000000000000000e+05,1.912249999999999872e+01
3.564000000000000000e+05,2.018666666666666742e+01
3.600000000000000000e+05,2.118166666666666487e+01
3.636000000000000000e+05,3.452583333333333826e+01
3.672000000000000000e+05,3.435083333333333400e+01
3.708000000000000000e+05,4.007000000000000028e+01
3.744000000000000000e+05,2.417499999999999716e+01
3.780000000000000000e+05,1.960333333333333528e+01
3.816000000000000000e+05,2.226666666666666927e+01
3.852000000000000000e+05,2.208333333333333215e+01
3.888000000000000000e+05,2.166916666666666913e+01
3.924000000000000000e+05,2.142249999999999943e+01
3.960000000000000000e+05,2.121583333333333243e+01
3.996000000000000000e+05,2.067833333333333101e+01
4.032000000000000000e+05,1.983083333333333442e+01
4.068000000000000000e+05,2.724500000000000455e+01
4.104000000000000000e+05,2.324916666666666742e+01
4.140000000000000000e+05,4.103916666666666657e+01
4.176000000000000000e+05,2.642166666666666330e+01
4.212000000000000000e+05,2.380499999999999616e+01
4.248000000000000000e+05,2.072916666666666430e+01
4.284000000000000000e+05,1.643166666666666842e+01
4.320000000000000000e+05,-1.006499999999999950e+01
4.356000000000000000e+05,1.653083333333333371e+01
4.392000000000000000e+05,1.227000000000000135e+01
4.428000000000000000e+05,1.572083333333333321e+01
4.464000000000000000e+05,1.039583333333333393e+01
4.500000000000000000e+05,1.643750000000000000e+01
4.536000000000000000e+05,2.154666666666667041e+01
4.572000000000000000e+05,2.314333333333333087e+01
4.608000000000000000e+05,2.239416666666666700e+01
4.644000000000000000e+05,1.921499999999999986e+01
4.680000000000000000e+05,2.157416666666666671e+01
4.716000000000000000e+05,2.167249999999999943e+01
4.752000000000000000e+05,2.086166666666666814e+01
4.788000000000000000e+05,2.050250000000000128e+01
4.824000000000000000e+05,1.931666666666666288e+01
4.860000000000000000e+05,2.013583333333333414e+01
4.896000000000000000e+05,1.767916666666667069e+01
4.932000000000000000e+05,2.235083333333333755e+01
4.968000000000000000e+05,2.174249999999999616e+01
5.004000000000000000e+05,2.053666666666666529e+01
5.040000000000000000e+05,1.990833333333333499e+01
5.076000000000000000e+05,1.871083333333333343e+01
5.112000000000000000e+05,1.432833333333333314e+01
5.148000000000000000e+05,1.639083333333333314e+01
5.184000000000000000e+05,1.491999999999999638e+01
5.220000000000000000e+05,2.314583333333333215e+01
5.256000000000000000e+05,1.369333333333333336e+01
5.292000000000000000e+05,2.125749999999999673e+01
5.328000000000000000e+05,1.848916666666666586e+01
5.364000000000000000e+05,1.670833333333333215e+01
5.400000000000000000e+05,2.046000000000000441e+01
5.436000000000000000e+05,2.316833333333333300e+01
5.472000000000000000e+05,2.326250000000000284e+01
5.508000000000000000e+05,2.381916666666666416e+01
5.544000000000000000e+05,2.469333333333333158e+01
5.580000000000000000e+05,2.522416666666666529e+01
5.616000000000000000e+05,2.447416666666667240e+01
5.652000000000000000e+05,2.391333333333333044e+01
5.688000000000000000e+05,2.320833333333333215e+01
5.724000000000000000e+05,2.289166666666666572e+01
5.760000000000000000e+05,2.284250000000000114e+01
5.796000000000000000e+05,9.505499999999999261e+01
5.832000000000000000e+05,4.036333333333333684e+01
5.868000000000000000e+05,2.609499999999999886e+01
5.904000000000000000e+05,2.584916666666667240e+01
5.940000000000000000e+05,2.577500000000000213e+01
5.976000000000000000e+05,2.411250000000000071e+01
6.012000000000000000e+05,2.307583333333333186e+01
6.048000000000000000e+05,2.293833333333333258e+01
6.084000000000000000e+05,2.341499999999999559e+01
6.120000000000000000e+05,2.256916666666666416e+01
6.156000000000000000e+05,2.267083333333333073e+01
6.192000000000000000e+05,2.267500000000000071e+01
6.228000000000000000e+05,2.285250000000000270e+01
6.264000000000000000e+05,2.518916666666666870e+01
6.300000000000000000e+05,2.379250000000000043e+01
6.336000000000000000e+05,2.453750000000000497e+01
6.372000000000000000e+05,2.491750000000000398e+01
6.408000000000000000e+05,2.445750000000000668e+01
6.444000000000000000e+05,2.393000000000000327e+01
6.480000000000000000e+05,2.351083333333333414e+01
6.516000000000000000e+05,2.232833333333333314e+01
6.552000000000000000e+05,2.156250000000000000e+01
6.588000000000000000e+05,2.244833333333333414e+01
6.624000000000000000e+05,2.198083333333333655e+01
6.660000000000000000e+05,3.635249999999999915e+01
6.696000000000000000e+05,2.561583333333333101e+01
6.732000000000000000e+05,2.438166666666667126e+01
6.768000000000000000e+05,2.559166666666666856e+01
6.804000000000000000e+05,2.289333333333333087e+01
6.840000000000000000e+05,1.951750000000000185e+01
6.876000000000000000e+05,2.093749999999999645e+01
6.912000000000000000e+05,-4.672500000000000320e+00
6.948000000000000000e+05,2.073666666666666103e+01
6.984000000000000000e+05,2.619916666666666671e+01
7.020000000000000000e+05,2.326250000000000284e+01
7.056000000000000000e+05,2.073166666666667268e+01
7.092000000000000000e+05,7.102500000000002700e+00
7.128000000000000000e+05,4.252499999999999858e+01
7.164000000000000000e+05,2.396499999999999986e+01
7.200000000000000000e+05,2.304583333333333428e+01
7.236000000000000000e+05,2.331166666666666742e+01
7.272000000000000000e+05,2.298333333333333073e+01
7.308000000000000000e+05,2.307083333333333641e+01
7.344000000000000000e+05,2.260666666666666558e+01
7.380000000000000000e+05,2.218500000000000227e+01
7.416000000000000000e+05,2.253666666666666529e+01
7.452000000000000000e+05,2.241083333333333272e+01
7.488000000000000000e+05,2.048583333333333556e+01
7.524000000000000000e+05,2.535333333333333528e+01
7.560000000000000000e+05,2.592916666666666359e+01
7.596000000000000000e+05,2.438083333333333869e+01
7.632000000000000000e+05,2.389833333333333698e+01
7.668000000000000000e+05,2.290249999999999986e+01
7.704000000000000000e+05,2.085666666666666558e+01
7.740000000000000000e+05,2.213833333333333186e+01
7.776000000000000000e+05,2.612666666666666515e+01
7.812000000000000000e+05,2.240666666666666629e+01
7.848000000000000000e+05,2.189416666666666700e+01
7.884000000000000000e+05,2.290000000000000213e+01
7.920000000000000000e+05,2.241583333333333528e+01
7.956000000000000000e+05,2.187166666666666970e+01
7.992000000000000000e+05,2.846500000000000341e+01
8.028000000000000000e+05,1.004341666666666839e+02
8.064000000000000000e+05,2.624083333333333812e+01
8.100000000000000000e+05,2.491083333333333982e+01
8.136000000000000000e+05,2.644166666666667354e+01
8.172000000000000000e+05,2.539249999999999829e+01
8.208000000000000000e+05,2.395083333333333542e+01
8.244000000000000000e+05,2.289916666666666956e+01
8.280000000000000000e+05,2.181250000000000000e+01
8.316000000000000000e+05,2.209999999999999787e+01
8.352000000000000000e+05,2.262666666666666870e+01
8.388000000000000000e+05,2.499416666666666131e+01
8.424000000000000000e+05,2.606166666666666387e+01
8.460000000000000000e+05,2.607416666666666671e+01
8.496000000000000000e+05,2.833249999999999957e+01
8.532000000000000000e+05,2.304666666666667041e+01
8.568000000000000000e+05,1.670166666666666799e+01
8.604000000000000000e+05,1.664416666666666700e+01
8.640000000000000000e+05,1.694666666666666899e+01
8.676000000000000000e+05,1.662166666666666615e+01
8.712000000000000000e+05,1.607583333333333186e+01
8.748000000000000000e+05,1.643583333333333130e+01
8.784000000000000000e+05,1.614333333333333087e+01
8.820000000000000000e+05,1.824166666666666714e+01
8.856000000000000000e+05,2.743333333333333712e+01
8.892000000000000000e+05,2.570583333333333087e+01
8.928000000000000000e+05,2.394833333333333414e+01
8.964000000000000000e+05,2.381583333333333030e+01
9.000000000000000000e+05,2.253249999999999886e+01
9.036000000000000000e+05,2.077833333333333243e+01
9.072000000000000000e+05,2.104166666666666430e+01
9.108000000000000000e+05,2.128833333333333044e+01
9.144000000000000000e+05,1.971249999999999858e+01
9.180000000000000000e+05,1.951166666666666671e+01
9.216000000000000000e+05,1.911749999999999616e+01
9.252000000000000000e+05,1.312750000000000306e+01
9.288000000000000000e+05,2.367833333333333101e+01
9.324000000000000000e+05,2.143833333333333258e+01
9.360000000000000000e+05,2.160250000000000270e+01
9.396000000000000000e+05,1.949249999999999616e+01
9.432000000000000000e+05,1.696166666666666245e+01
9.468000000000000000e+05,1.224916666666666565e+01
9.504000000000000000e+05,1.558500000000000085e+01
9.540000000000000000e+05,1.457166666666666544e+01
9.576000000000000000e+05,1.236999999999999922e+01
9.612000000000000000e+05,1.355166666666666409e+01
9.648000000000000000e+05,1.351249999999999751e+01
9.684000000000000000e+05,1.241833333333333478e+01
9.720000000000000000e+05,2.228083333333333371e+01
9.756000000000000000e+05,2.321416666666666728e+01
9.792000000000000000e+05,2.211916666666666842e+01
9.828000000000000000e+05,2.231749999999999901e+01
9.864000000000000000e+05,2.321999999999999886e+01
9.900000000000000000e+05,2.387833333333333385e+01
9.936000000000000000e+05,2.373083333333333300e+01
9.972000000000000000e+05,2.285166666666667012e+01
1.000800000000000000e+06,2.441750000000000043e+01
1.004400000000000000e+06,2.489916666666666956e+01
1.008000000000000000e+06,2.508333333333333215e+01
1.011600000000000000e+06,2.873499999999999943e+01
1.015200000000000000e+06,2.877083333333333215e+01
1.018800000000000000e+06,2.666833333333333300e+01
1.022400000000000000e+06,2.568333333333333712e+01
1.026000000000000000e+06,2.604916666666666814e+01
1.029600000000000000e+06,2.349583333333333712e+01
1.033200000000000000e+06,2.117083333333333783e+01
1.036800000000000000e+06,2.162916666666666643e+01
1.040400000000000000e+06,2.237833333333333385e+01
1.044000000000000000e+06,2.301583333333333314e+01
1.047600000000000000e+06,2.269666666666666188e+01
1.051200000000000000e+06,2.379166666666667140e+01
1.054800000000000000e+06,2.476583333333333314e+01
1.058400000000000000e+06,2.495833333333333215e+01
1.062000000000000000e+06,3.123166666666666913e+01
1.065600000000000000e+06,3.511499999999999488e+01
1.069200000000000000e+06,6.052000000000001023e+01
1.072800000000000000e+06,3.920416666666667282e+01
1.076400000000000000e+06,3.073166666666666558e+01
1.080000000000000000e+06,3.157833333333332959e+01
1.083600000000000000e+06,2.735083333333333044e+01
1.087200000000000000e+06,2.608083333333333442e+01
1.090800000000000000e+06,2.643249999999999389e+01
1.094400000000000000e+06,2.758916666666666728e+01
1.098000000000000000e+06,3.448416666666666686e+01
1.101600000000000000e+06,3.645500000000000540e+01
1.105200000000000000e+06,2.821249999999999503e+01
1.108800000000000000e+06,2.735583333333333300e+01
1.112400000000000000e+06,2.791916666666665847e+01
1.116000000000000000e+06,2.566416666666667012e+01
1.119600000000000000e+06,2.557499999999999929e+01
1.123200000000000000e+06,2.522666666666666302e+01
1.126800000000000000e+06,2.572500000000000497e+01
1.130400000000000000e+06,2.552499999999999503e+01
1.134000000000000000e+06,2.524083333333333101e+01
1.137600000000000000e+06,2.458666666666666956e+01
1.141200000000000000e+06,2.536583333333333101e+01
1.144800000000000000e+06,2.776416666666666799e+01
1.148400000000000000e+06,5.164666666666667538e+01
1.152000000000000000e+06,2.745333333333333314e+01
1.155600000000000000e+06,2.760916666666667041e+01
1.159200000000000000e+06,2.582166666666666899e+01
1.162800000000000000e+06,2.433749999999999503e+01
1.166400000000000000e+06,2.327583333333332760e+01
1.170000000000000000e+06,2.353833333333333044e+01
1.173600000000000000e+06,2.358583333333333698e+01
1.177200000000000000e+06,2.639583333333333215e+01
1.180800000000000000e+06,3.267416666666666458e+01
1.184400000000000000e+06,3.048583333333333201e+01
1.188000000000000000e+06,2.872166666666666757e+01
1.191600000000000000e+06,2.740500000000000469e+01
1.195200000000000000e+06,2.529833333333333556e+01
1.198800000000000000e+06,2.430999999999999162e+01
1.202400000000000000e+06,2.394416666666666416e+01
1.206000000000000000e+06,2.481666666666666643e+01
1.209600000000000000e+06,2.431333333333333258e+01
1.213200000000000000e+06,2.498249999999999815e+01
1.216800000000000000e+06,2.392916666666667069e+01
1.220400000000000000e+06,2.227999999999999758e+01
1.224000000000000000e+06,2.100916666666666899e+01
1.227600000000000000e+06,2.143250000000000099e+01
1.231200000000000000e+06,2.105999999999999872e+01
1.234800000000000000e+06,2.021833333333333371e+01
1.238400000000000000e+06,2.089750000000000085e+01
1.242000000000000000e+06,1.911083333333333556e+01
1.245600000000000000e+06,2.001249999999999929e+01
1.249200000000000000e+06,1.897166666666666757e+01
1.252800000000000000e+06,1.819083333333333385e+01
1.256400000000000000e+06,1.484250000000000114e+01
1.260000000000000000e+06,1.678833333333333400e+01
1.263600000000000000e+06,2.034499999999999886e+01
1.267200000000000000e+06,2.850749999999999673e+01
1.270800000000000000e+06,2.499833333333333485e+01
1.274400000000000000e+06,2.430416666666667069e+01
1.278000000000000000e+06,2.318250000000000455e+01
1.281600000000000000e+06,2.040333333333333243e+01
1.285200000000000000e+06,2.032083333333333641e+01
1.288800000000000000e+06,3.037583333333333258e+01
1.292400000000000000e+06,2.075499999999999901e+01
