Time,Price
141600,24.57
141900,24.53
142200,24.59
142500,24.4
142800,23.21
143100,24.4
143400,24.32
143700,23.82
144000,24.23
144300,23.82
144600,23.83
144900,24.16
145200,24.18
145500,24.28
145800,24.5
146100,24.94
146400,25.01
146700,25.32
147000,25.24
147300,24.08
147600,22.16
147900,22.02
148200,23.35
148500,23.59
148800,24.17
149100,25.28
149400,27.03
149700,26.5
150000,27.6
150300,29.1
150600,50.86
150900,34.89
151200,39.95
151500,31.65
151800,52.88
152100,34.48
152400,34.87
152700,30.53
153000,31.55
153300,28.46
153600,27.14
153900,27.97
154200,28.13
154500,27.35
154800,29.02
155100,30.77
155400,32.03
155700,32.68
156000,38.88
156300,45.58
156600,31.78
156900,32.87
157200,38.54
157500,29.64
157800,32.57
158100,29.54
158400,30.82
158700,32.53
159000,29.11
159300,30.19
159600,30
159900,28.49
160200,30.38
160500,26.74
160800,30.46
161100,29.64
161400,28.27
161700,28.11
162000,29.34
162300,27.02
162600,28.52
162900,29.66
163200,29.3
163500,28.76
163800,29.18
164100,27.65
164400,28.77
164700,28.33
165000,25.03
165300,25.08
165600,28.61
165900,25.26
166200,25.24
166500,27.74
166800,28.11
167100,25.27
167400,25.09
167700,24.23
168000,23.71
168300,23.53
168600,22.9
168900,24.19
169200,25.13
169500,23.65
169800,23.41
170100,22.54
170400,22.44
170700,22.09
171000,22.64
171300,22.53
171600,20.86
171900,21.36
172200,21.15
172500,22.02
172800,21.95
173100,20.31
173400,22.02
173700,23.43
174000,22.3
174300,23.2
174600,24.47
174900,25.59
175200,24.05
175500,22
175800,22.37
176100,23.04
176400,22.21
176700,23.62
177000,24.08
177300,23.1
177600,22.31
177900,23.07
178200,34.74
178500,33.79
178800,28.81
179100,24.18
179400,28.11
179700,27.42
180000,22.64
180300,22.87
180600,21.6
180900,21.7
181200,21.74
181500,21.85
181800,21.83
182100,21.87
182400,21.82
182700,21.82
183000,22.42
183300,22.2
183600,27.13
183900,26.91
184200,26.35
184500,26.82
184800,33.69
185100,26.22
185400,22.36
185700,17.63
186000,19.12
186300,20.33
186600,20.87
186900,21.1
187200,20.97
187500,21.72
187800,21.61
188100,21.92
188400,25.05
188700,28.07
189000,28.97
189300,23.37
189600,22.5
189900,21.29
190200,21
190500,21.03
190800,21.34
191100,22.2
191400,21.53
191700,96.87
192000,23.67
192300,31.17
192600,37.26
192900,32.04
193200,24.85
193500,33.25
193800,30.91
194100,21.43
194400,21.21
194700,22.37
195000,22.4
195300,22.04
195600,21.39
195900,21.77
196200,38.92
196500,22.55
196800,22.84
197100,24.35
197400,24.48
197700,24.71
198000,21.56
198300,22.17
198600,22.82
198900,24.42
199200,91.58
199500,39.39
199800,30.43
200100,33.97
200400,26.94
200700,34.38
201000,33.38
201300,36.04
201600,27.26
201900,25.78
202200,26.93
202500,24.85
202800,24.43
203100,31.51
203400,29.39
203700,26.21
204000,25.36
204300,27.23
204600,95.92
204900,46.98
205200,57.07
205500,25.43
205800,25
206100,32.65
206400,141.78
206700,45.85
207000,52.63
207300,23.88
207600,27.26
207900,23.71
208200,25.9
208500,26.38
208800,24.38
209100,25.35
209400,30.44
209700,26.66
210000,26.39
210300,26.68
210600,29.47
210900,27.46
211200,26.55
211500,26.01
211800,25.04
212100,26.56
212400,25.41
212700,24.19
213000,24.11
213300,25.58
213600,24.18
213900,24.9
214200,24.55
214500,23.13
214800,16.53
215100,16.57
215400,24.3
215700,24.75
216000,24.46
216300,24.86
216600,25.56
216900,25.66
217200,31.89
217500,26.24
217800,25.9
218100,24.3
218400,25.8
218700,24.42
219000,23.97
219300,23.72
219600,24.44
219900,20.18
220200,18.56
220500,26.8
220800,27.23
221100,25.75
221400,23.92
221700,23.03
222000,23.68
222300,22.24
222600,22.32
222900,22.25
223200,22.69
223500,23.26
223800,23.23
224100,23.52
224400,25.36
224700,24.24
225000,24.86
225300,24.21
225600,24.15
225900,23.91
226200,23.74
226500,23.64
226800,23.2
227100,22.63
227400,22.1
227700,22.76
228000,24.22
228300,23.49
228600,23.22
228900,23.69
229200,23.08
229500,23.63
229800,23.39
230100,23.56
230400,23.95
230700,23.69
231000,23.39
231300,24.03
231600,23.54
231900,23.67
232200,23.51
232500,23.83
232800,23.3
233100,23.53
233400,23.58
233700,22.71
234000,22.73
234300,22.91
234600,24.26
234900,23.35
235200,24.56
235500,25.98
235800,26.8
236100,26.8
236400,28.8
236700,28.22
237000,27.05
237300,33.95
237600,29.73
237900,153.3
238200,31.9
238500,32.56
238800,31.39
239100,28.46
239400,28.36
239700,25.01
240000,25.09
240300,25.04
240600,24.88
240900,25.99
241200,26.17
241500,25.08
241800,24.99
242100,25.1
242400,26.03
242700,25.21
243000,25.14
243300,25.05
243600,25.45
243900,25.15
244200,24.92
244500,25.22
244800,25.76
245100,25.42
245400,24.73
245700,24.44
246000,24.43
246300,24.51
246600,24.26
246900,22.42
247200,22.65
247500,24.16
247800,22.47
248100,22.67
248400,23.97
248700,22.25
249000,21.82
249300,22.37
249600,22.64
249900,21.74
250200,22.75
250500,22.67
250800,22.76
251100,22.7
251400,22.25
251700,22.22
252000,23.4
252300,22.62
252600,22.03
252900,22.73
253200,22.42
253500,22.22
253800,21.9
254100,21.12
254400,22.21
254700,22.09
255000,22.13
255300,21.84
255600,22
255900,22.23
256200,22.05
256500,21.61
256800,21.63
257100,21.22
257400,21.56
257700,20.69
258000,21.04
258300,21.49
258600,21.58
258900,21.36
259200,19.11
259500,14.51
259800,19.51
260100,19.93
260400,20.83
260700,20.81
261000,21.4
261300,20.96
261600,21.21
261900,21.16
262200,21.33
262500,21.46
262800,21.38
263100,21.46
263400,20.77
263700,19.51
264000,18.7
264300,18.87
264600,19.24
264900,18.61
265200,18.67
265500,19.99
265800,19.91
266100,20
266400,21.39
266700,20.37
267000,20.75
267300,20.72
267600,19.76
267900,20.08
268200,20.36
268500,20.19
268800,20.09
269100,20.13
269400,21.25
269700,19.81
270000,20.9
270300,21.88
270600,20.94
270900,20.98
271200,21
271500,20.97
271800,20.85
272100,20.96
272400,18.72
272700,20.33
273000,20.68
273300,29.25
273600,20.05
273900,21.99
274200,23.66
274500,19.53
274800,20.14
275100,20.11
275400,20.63
275700,19.89
276000,20.63
276300,20.6
276600,21.11
276900,20.69
277200,16.28
277500,17.86
277800,19.01
278100,18.69
278400,19.69
278700,18.83
279000,19.3
279300,20.71
279600,21.3
279900,21.92
280200,21.93
280500,21.6
280800,21.56
281100,23.6
281400,23.77
281700,23.5
282000,22.05
282300,26.83
282600,23.54
282900,23.9
283200,25.23
283500,24.68
283800,32.68
284100,27.11
284400,23.52
284700,22.51
285000,22.57
285300,23.91
285600,23.37
285900,23.78
286200,24.69
286500,26.34
286800,25.22
287100,26.49
287400,25.49
287700,25.1
288000,24.03
288300,24.25
288600,24.11
288900,24.2
289200,23.79
289500,24.09
289800,23.07
290100,23.21
290400,23.3
290700,23.1
291000,23.22
291300,24.1
291600,23.67
291900,23.22
292200,22.98
292500,23.73
292800,23.25
293100,23.76
293400,23.82
293700,23.51
294000,24.22
294300,24.06
294600,23.78
294900,24.1
295200,21.78
295500,23.34
295800,21.85
296100,26.04
296400,26.54
296700,26.72
297000,25.75
297300,24.89
297600,24.04
297900,24.03
298200,26.19
298500,26.81
298800,24.85
299100,24.5
299400,24.58
299700,25.56
300000,26.9
300300,26.63
300600,26.83
300900,30.56
301200,26.95
301500,26.33
301800,27.14
302100,26.92
302400,26.39
302700,26.67
303000,29.43
303300,32.29
303600,32.36
303900,28.29
304200,27.62
304500,26.63
304800,27.35
305100,26.45
305400,26.69
305700,26.44
306000,26.17
306300,26.07
306600,26.21
306900,25.87
307200,26.04
307500,25.71
307800,26.19
308100,26.22
308400,26.33
308700,26.94
309000,27.02
309300,26.4
309600,26.88
309900,32.84
310200,31.52
310500,28.01
310800,27.48
311100,27.82
311400,24.77
311700,23.31
312000,23.95
312300,24.12
312600,24.13
312900,24.59
313200,24
313500,23.36
313800,26.39
314100,33.89
314400,26.1
314700,24.58
315000,24.37
315300,24.53
315600,24.54
315900,24.69
316200,24.59
316500,24.81
316800,24.73
317100,23.39
317400,23.86
317700,23.69
318000,23.74
318300,24.01
318600,23.98
318900,23.87
319200,23.95
319500,23.88
319800,24.22
320100,24.02
320400,24.37
320700,23.5
321000,23.64
321300,22.28
321600,23.07
321900,23.36
322200,23.59
322500,25.06
322800,25.78
323100,26.43
323400,29.3
323700,29.97
324000,139.65
324300,27.4
324600,29.15
324900,29.21
325200,27.99
325500,27.63
325800,25.87
326100,25.71
326400,26.63
326700,26.09
327000,26.31
327300,25.83
327600,28.14
327900,27.54
328200,26.79
328500,26.52
328800,27.18
329100,27.03
329400,27.24
329700,27.42
330000,27.32
330300,27.58
330600,25.63
330900,26.82
331200,26.87
331500,26.61
331800,24.11
332100,24.51
332400,26.64
332700,25.64
333000,25.47
333300,24.22
333600,24.37
333900,22.71
334200,23.21
334500,23.7
334800,24.04
335100,23.78
335400,23.69
335700,23.69
336000,24.99
336300,23.01
336600,23.52
336900,24.8
337200,22.61
337500,23.23
337800,24.2
338100,24.49
338400,24.6
338700,25.24
339000,23.95
339300,23.75
339600,24.21
339900,24.45
340200,24.61
340500,24.1
340800,24.1
341100,23.95
341400,24.26
341700,23.18
342000,23.8
342300,23.84
342600,23.51
342900,23.27
343200,23.1
343500,23.15
343800,23.18
344100,23.17
344400,22.99
344700,23.1
345000,22.97
345300,22.83
345600,23.17
345900,22.84
346200,22.72
346500,22.73
346800,22.66
347100,22.13
347400,22.52
347700,22.56
348000,23.61
348300,23.64
348600,22.99
348900,22.92
349200,22.52
349500,23.07
349800,23.25
350100,27.04
350400,22.89
350700,22.64
351000,22.17
351300,20.69
351600,20.99
351900,21.17
352200,21.64
352500,21.62
352800,22.2
353100,38.66
353400,32.92
353700,29.17
354000,29.16
354300,23.28
354600,26.67
354900,20.78
355200,25.04
355500,25.46
355800,24.15
356100,24.95
356400,28.22
356700,29.03
357000,25.98
357300,24.52
357600,26.12
357900,22.8
358200,23.49
358500,25.99
358800,24.53
359100,24.52
359400,24.72
359700,23.84
360000,23.52
360300,23.6
360600,24.15
360900,23.65
361200,35.53
361500,40.13
361800,35.77
362100,25.05
362400,23.94
362700,23.35
363000,23.49
363300,23.32
363600,22.9
363900,41.14
364200,29.66
364500,38.29
364800,31.98
365100,26.37
365400,36.37
365700,24.74
366000,23.37
366300,24.97
366600,28.96
366900,29.24
367200,29.15
367500,25.27
367800,25.79
368100,25.23
368400,26.85
368700,29.63
369000,25.22
369300,26.2
369600,24.98
369900,26.91
370200,26.01
370500,26.63
370800,25.76
371100,29.81
371400,69.91
371700,40.87
372000,31.56
372300,37.84
372600,36.47
372900,37.52
373200,36.35
373500,47.22
373800,25.78
374100,25.39
374400,25.84
374700,25.11
375000,23.19
375300,23.68
375600,23.75
375900,23.93
376200,23.81
376500,25.18
376800,26.46
377100,25.3
377400,23.47
377700,23.89
378000,27.11
378300,23.81
378600,24.89
378900,25.73
379200,24.36
379500,25.74
379800,23.08
380100,23.19
380400,24.97
380700,24.45
381000,24.19
381300,24.72
381600,23.81
381900,24.09
382200,24.69
382500,25.36
382800,25.54
383100,25.71
383400,25.91
383700,25.88
384000,25.85
384300,24.95
384600,25.53
384900,24.15
385200,25.61
385500,23.77
385800,23.86
386100,24.07
386400,24.05
386700,23.89
387000,23.97
387300,23.89
387600,23.77
387900,23.43
388200,23.58
388500,23.71
388800,24.18
389100,24.05
389400,23.85
389700,23.54
390000,23.54
390300,23.49
390600,23.47
390900,22.98
391200,22.86
391500,23.02
391800,23.1
392100,22.71
392400,22.9
392700,22.99
393000,23.1
393300,22.93
393600,22.96
393900,22.92
394200,22.91
394500,22.86
394800,22.93
395100,22.82
395400,22.88
395700,22.65
396000,22.66
396300,22.67
396600,22.62
396900,22.77
397200,22.62
397500,22.63
397800,22.46
398100,22.48
398400,22.38
398700,22.1
399000,22.29
399300,22.53
399600,22.51
399900,22.3
400200,22.27
400500,22.1
400800,22.23
401100,22.32
401400,22.09
401700,21.56
402000,21.71
402300,21.52
402600,21.41
402900,21.33
403200,21.45
403500,21.55
403800,21.67
404100,22.62
404400,22.57
404700,22.23
405000,22.31
405300,22.23
405600,22.73
405900,22.56
406200,22.39
406500,23.44
406800,21.48
407100,21.41
407400,22.03
407700,22.5
408000,22.5
408300,25.44
408600,36.05
408900,34.4
409200,23.95
409500,24.07
409800,25.01
410100,25.74
410400,24.67
410700,22.63
411000,23.45
411300,150.94
411600,73.54
411900,32.81
412200,23.68
412500,24.7
412800,22.81
413100,22.91
413400,22.66
413700,22.69
414000,23.55
414300,23.54
414600,23.18
414900,23.1
415200,23.01
415500,22.86
415800,22.85
416100,22.83
416400,22.83
416700,22.8
417000,22.65
417300,23.06
417600,23.15
417900,23.12
418200,23.04
418500,23.06
418800,25.27
419100,21.64
419400,22.12
419700,21.7
420000,22.52
420300,23.63
420600,22.26
420900,24.72
421200,19.08
421500,30.95
421800,21.81
422100,23.7
422400,23.82
422700,22.86
423000,24.05
423300,21.58
423600,23.39
423900,20.88
424200,23.82
424500,21.56
424800,22.5
425100,22.38
425400,22.61
425700,21.93
426000,24.57
426300,22.37
426600,26.83
426900,22.44
427200,23.41
427500,24.58
427800,22.41
428100,23.75
428400,20.66
428700,22.47
429000,21.85
429300,20.99
429600,21.84
429900,20.83
430200,21.53
430500,22.95
430800,19.77
431100,20.82
431400,21.32
431700,21.63
432000,20.84
432300,21.49
432600,21.33
432900,20.57
433200,22.68
433500,21.38
433800,22.03
434100,22.49
434400,24.38
434700,22.62
435000,22.8
435300,22.4
435600,32.64
435900,23.57
436200,22.88
436500,23.35
436800,22.9
437100,25.01
437400,22.94
437700,22.8
438000,20.86
438300,20.31
438600,20.28
438900,20.97
439200,20.15
439500,21.04
439800,21.84
440100,17.33
440400,20.65
440700,20.89
441000,21.1
441300,21.93
441600,18.48
441900,20.33
442200,23.93
442500,20.83
442800,21.62
443100,21.04
443400,17.17
443700,19.69
444000,20.67
444300,20.41
444600,21.14
444900,23.18
445200,31.27
445500,22.1
445800,21.47
446100,21.62
446400,21.56
446700,21.54
447000,22.71
447300,22.29
447600,20.8
447900,20.49
448200,21.54
448500,27.85
448800,20.13
449100,22.02
449400,21.7
449700,21.46
450000,20.37
450300,21.11
450600,22.21
450900,18.29
451200,20.74
451500,18.1
451800,20.97
452100,20.97
452400,20.06
452700,20.2
453000,20.93
453300,21.57
453600,20.81
453900,18.61
454200,21.47
454500,20.51
454800,21.62
455100,21.01
455400,21.2
455700,21.46
456000,21.7
456300,21.58
456600,22.1
456900,21.75
457200,21.22
457500,21.69
457800,23.97
458100,22.21
458400,22.54
458700,30.17
459000,22.58
459300,25.53
459600,23.98
459900,23.65
460200,24.07
460500,26.35
460800,25.35
461100,29.19
461400,26.45
461700,27.94
462000,26.53
462300,24.38
462600,26.69
462900,22.67
463200,23.7
463500,24.64
463800,23.64
464100,23.81
464400,23.84
464700,23.73
465000,23.87
465300,26.72
465600,24.81
465900,24.03
466200,24.75
466500,25.69
466800,33.28
467100,33.04
467400,27.32
467700,31.1
468000,25.21
468300,27.12
468600,25.89
468900,27.75
469200,27.86
469500,31.78
469800,27.97
470100,33.17
470400,91.01
470700,33.72
471000,35.86
471300,88.16
471600,27.2
471900,26.65
472200,27.59
472500,27.5
472800,27.63
473100,27.75
473400,24.63
473700,24.01
474000,26.87
474300,27
474600,26.91
474900,26.33
475200,27.23
475500,26.26
475800,25.25
476100,26.13
476400,25.44
476700,26.7
477000,26.75
477300,25.26
477600,27.28
477900,24.77
478200,53.58
478500,27.73
478800,25.39
479100,59.55
479400,26.94
479700,28.48
480000,27.03
480300,27.37
480600,22.68
480900,24.15
481200,24.99
481500,23.91
481800,24.79
482100,24.76
482400,24.76
482700,24.83
483000,24.4
483300,24.13
483600,28.08
483900,25.97
484200,25.85
484500,23.6
484800,24.86
485100,22.96
485400,24.67
485700,24.48
486000,24.66
486300,24.14
486600,24.42
486900,24.11
487200,23.92
487500,23.93
487800,23.78
488100,23.53
488400,23.89
488700,23.9
489000,24.05
489300,23.37
489600,23.58
489900,23.53
490200,23.61
490500,23.89
490800,23.89
491100,23.9
491400,23.77
491700,23.84
492000,24.79
492300,24.3
492600,23.38
492900,23.95
493200,18.31
493500,20.71
493800,21.28
494100,22.28
494400,22.34
494700,23.02
495000,25.94
495300,26.13
495600,33.29
495900,40.91
496200,53.96
496500,41.17
496800,26.68
497100,26.81
497400,33.12
497700,81.51
498000,35.38
498300,25.94
498600,25.82
498900,23.92
499200,24.15
499500,23.61
499800,23.89
500100,23.95
500400,24.98
500700,24.47
501000,22.98
501300,28.34
501600,25
501900,25.44
502200,23.15
502500,23.48
502800,22.91
503100,23.08
503400,23.67
503700,24.12
504000,26.29
504300,203.81
504600,155.69
504900,160.73
505200,171.93
505500,62.26
505800,45.24
506100,29.77
506400,36.06
506700,35.16
507000,47.89
507300,32.32
507600,41.74
507900,39.03
508200,34.92
508500,41.32
508800,44.58
509100,54.32
509400,30.9
509700,31.52
510000,33.7
510300,35.05
510600,32.57
510900,33.92
511200,34.83
511500,34.22
511800,33.73
512100,32.79
512400,32.79
512700,36.4
513000,31.03
513300,36.82
513600,32.96
513900,35.84
514200,34.36
514500,34.86
514800,20.17
515100,20.97
515400,21.43
515700,22.4
516000,22.44
516300,21.39
516600,23.23
516900,21.76
517200,21.61
517500,21.5
517800,21.04
518100,21.25
518400,22.33
518700,23.01
519000,22.86
519300,16.65
519600,18.66
519900,20.32
520200,21.67
520500,21.58
520800,20.64
521100,20.88
521400,20.76
521700,21.18
522000,21.06
522300,21.56
522600,21.28
522900,20.92
523200,21.19
523500,21.19
523800,32.87
524100,29.55
524400,38.48
524700,40.28
525000,37.78
525300,37.12
525600,32.91
525900,40.12
526200,34.47
526500,40.67
526800,35.04
527100,37.12
527400,36.66
527700,38.87
528000,37.02
528300,34.68
528600,39.17
528900,34.17
529200,35.92
529500,35.28
529800,35.98
530100,36.48
530400,37
530700,36.48
531000,34.29
531300,35.16
531600,34.48
531900,34.73
532200,35.37
532500,18.19
532800,1.24
533100,13.11
533400,18.44
533700,17.74
534000,18.12
534300,20
534600,20.32
534900,15.28
535200,18.76
535500,14.87
535800,20.35
536100,18.24
536400,13.04
536700,14.98
537000,18.43
537300,20.89
537600,21.21
537900,20.75
538200,21.29
538500,21.29
538800,21.55
539100,73.32
539400,67.78
539700,225.93
540000,39.03
540300,36.86
540600,30.93
540900,33.84
541200,23.42
541500,29.32
541800,26.74
542100,28.74
542400,26.1
542700,37.78
543000,25.03
543300,36.25
543600,24.73
543900,28.48
544200,25.9
544500,28.45
544800,25.74
545100,26.93
545400,36.74
545700,150.72
546000,28.3
546300,29.01
546600,26.96
546900,27.22
547200,30.54
547500,28.37
547800,27.17
548100,24.62
548400,25.9
548700,24.81
549000,24.28
549300,22.63
549600,23.02
549900,22.83
550200,23.12
550500,22.5
550800,24.61
551100,24.83
551400,25.95
551700,24.74
552000,25.26
552300,23.92
552600,26.56
552900,24.72
553200,25.43
553500,28.7
553800,25.58
554100,25.15
554400,23.65
554700,24.58
555000,25.92
555300,24.76
555600,30.97
555900,25.17
556200,30.73
556500,25.04
556800,52
557100,27.58
557400,23.32
557700,25.84
558000,66.97
558300,26.11
558600,27.04
558900,23.34
559200,23.35
559500,23.38
559800,22.73
560100,22.79
560400,22.93
560700,22.76
561000,22.93
561300,22.87
561600,22.91
561900,22.04
562200,22.71
562500,22.23
562800,22.29
563100,22.21
563400,22.05
563700,22.12
564000,22.08
564300,22.04
564600,21.52
564900,21.66
565200,21.2
565500,21.7
565800,21.86
566100,21.63
566400,22.13
566700,22.62
567000,22.2
567300,22.37
567600,22.77
567900,22.66
568200,22.7
568500,22.7
568800,22.7
569100,22.65
569400,22.69
569700,22.75
570000,22.76
570300,22.73
570600,22.61
570900,22.67
571200,22.61
571500,22.55
571800,22.55
572100,22.55
572400,22.36
572700,22.42
573000,22.45
573300,22.46
573600,22.4
573900,22.2
574200,22.18
574500,22.43
574800,22.45
575100,22.42
575400,22.44
575700,22.48
576000,22.39
576300,21.99
576600,22.33
576900,22.46
577200,22.44
577500,22.45
577800,22.62
578100,22.7
578400,22.71
578700,22.72
579000,22.81
579300,23
579600,21.79
579900,21.61
580200,21.56
580500,22.43
580800,22.43
581100,23.42
581400,23.69
581700,23.73
582000,29.8
582300,29.47
582600,28.32
582900,25.47
583200,88.93
583500,63.71
583800,124.11
584100,97.94
584400,65.22
584700,108.01
585000,28.58
585300,70.52
585600,37.45
585900,92.9
586200,29.25
586500,73.13
586800,77.64
587100,66.93
587400,45.99
587700,38.54
588000,25.61
588300,31.1
588600,26.33
588900,26.77
589200,34.22
589500,31.65
589800,33.95
590100,97.81
590400,1351.09
590700,1348.51
591000,820.02
591300,227.36
591600,29.3
591900,34.33
592200,29.1
592500,29.06
592800,31.21
593100,31.05
593400,28.76
593700,59.07
594000,63.62
594300,33.82
594600,539.06
594900,34.45
595200,40.87
595500,539.43
595800,235.03
596100,42.61
596400,38
596700,54.18
597000,34.7
597300,23.39
597600,48.39
597900,22.19
598200,23.93
598500,20.01
598800,20.97
599100,21.88
599400,22.7
599700,22.71
600000,22.74
600300,22.12
600600,22.19
600900,81.88
