Time,Price
195600,24.93
195900,26.45
196200,24.48
196500,24.46
196800,24.99
197100,24.91
197400,27.67
197700,24.87
198000,27.43
198300,27.33
198600,27.24
198900,91.91
199200,78.72
199500,28.57
199800,27.64
200100,27.9
200400,27.49
200700,25.22
201000,27.38
201300,26.49
201600,25.96
201900,25.45
202200,27.58
202500,27.18
202800,24.04
203100,24.84
203400,25.11
203700,25.04
204000,25.03
204300,25.13
204600,24.81
204900,24.78
205200,24.94
205500,24.96
205800,24.95
206100,24.73
206400,24.65
206700,24.58
207000,24.88
207300,24.82
207600,26.02
207900,28.14
208200,26.34
208500,28.12
208800,28.48
209100,33.27
209400,28.5
209700,30.02
210000,26.06
210300,26.33
210600,25.7
210900,27.16
211200,26.02
211500,25.59
211800,24.66
212100,24.85
212400,24.36
212700,24.82
213000,25.01
213300,24.51
213600,-200.1
213900,2.33
214200,-150.17
214500,17.85
214800,2.33
215100,27.72
215400,25.1
215700,16.99
216000,24.01
216300,20.34
216600,17.37
216900,18.91
217200,19.6
217500,22.39
217800,19.66
218100,18.29
218400,15.6
218700,19.14
219000,19.11
219300,20.03
219600,24.17
219900,23.48
220200,20.87
220500,20.71
220800,21.07
221100,21.71
221400,21.07
221700,22.19
222000,20.78
222300,12.37
222600,17.26
222900,15.99
223200,16.91
223500,16.83
223800,17.84
224100,16.75
224400,17.54
224700,17.34
225000,17.4
225300,17.23
225600,17.5
225900,17.58
226200,15.4
226500,17.02
226800,17.71
227100,7.73
227400,17.13
227700,17
228000,16.85
228300,17.48
228600,11.28
228900,16.7
229200,17
229500,17.22
229800,18.12
230100,17.18
230400,22.13
230700,17.74
231000,20.36
231300,20.08
231600,20.5
231900,20.19
232200,18.27
232500,17.81
232800,20.87
233100,20.55
233400,23.23
233700,23.36
234000,24.56
234300,25.07
234600,27.83
234900,26.66
235200,29.22
235500,27.83
235800,28.55
236100,29.32
236400,134.07
236700,201.11
237000,176.3
237300,79.11
237600,50.04
237900,30.01
238200,29.86
238500,26.41
238800,28.28
239100,28.29
239400,28.22
239700,25.95
240000,27.95
240300,27.8
240600,26.09
240900,27.73
241200,27.28
241500,25.75
241800,26.4
242100,25.59
242400,25.27
242700,23.37
243000,26.41
243300,25.76
243600,25.86
243900,28.2
244200,27.28
244500,27.3
244800,27.33
245100,35.34
245400,27.77
245700,26.33
246000,27.81
246300,24.74
246600,26.38
246900,26.28
247200,25.59
247500,24.68
247800,22.46
248100,23.7
248400,25.47
248700,15.17
249000,24.27
249300,24.37
249600,23.15
249900,23.03
250200,24.41
250500,23.7
250800,24.29
251100,24.19
251400,23.83
251700,23.59
252000,22.12
252300,23.51
252600,30.86
252900,26.42
253200,21.52
253500,23.55
253800,21.89
254100,22.18
254400,21.73
254700,20.02
255000,21.18
255300,18.74
255600,21.58
255900,20.04
256200,20.54
256500,20.26
256800,19.85
257100,20.7
257400,20.51
257700,21.13
258000,21.73
258300,20.8
258600,20.55
258900,18.92
259200,20
259500,20.75
259800,10.06
260100,10.2
260400,15.82
260700,20.21
261000,21.57
261300,21.13
261600,20.75
261900,31.4
262200,22.79
262500,20.43
262800,20.74
263100,20.08
263400,19.61
263700,18.01
264000,18.36
264300,19.72
264600,18.94
264900,17.78
265200,15.79
265500,19.55
265800,19.46
266100,19.57
266400,19.64
266700,17.09
267000,18.34
267300,18.3
267600,17.3
267900,18.03
268200,19.12
268500,14.08
268800,17.6
269100,16.42
269400,21.57
269700,16.76
270000,17.98
270300,18.2
270600,17.88
270900,19.83
271200,17.23
271500,18.28
271800,18.48
272100,9.32
272400,1.31
272700,10.96
273000,7.39
273300,17.9
273600,19.73
273900,15
274200,18.78
274500,15.75
274800,10.9
275100,12.24
275400,19.2
275700,26.58
276000,11.39
276300,-1.4
276600,10.2
276900,13.7
277200,12.74
277500,10.7
277800,16.74
278100,16.76
278400,14.97
278700,19
279000,19.48
279300,19.52
279600,24.12
279900,19.85
280200,20.99
280500,21.39
280800,21.1
281100,21.76
281400,21.55
281700,20.65
282000,22.8
282300,25.56
282600,23.94
282900,24.62
283200,28.14
283500,24.74
283800,26.91
284100,24.56
284400,25.06
284700,27.01
285000,24.3
285300,25.15
285600,40.05
285900,27.05
286200,25.76
286500,27.3
286800,26.06
287100,28.23
287400,24.17
287700,25.98
288000,26.29
288300,26.41
288600,25.29
288900,24.58
289200,24.94
289500,24.45
289800,24.49
290100,24.49
290400,24.33
290700,24.09
291000,24.76
291300,50.09
291600,53.64
291900,43.07
292200,38.41
292500,47.02
292800,42.25
293100,37.1
293400,54.04
293700,26.44
294000,24.42
294300,24.12
294600,22.61
294900,22.72
295200,23.97
295500,24.48
295800,23.8
296100,24.21
296400,24.19
296700,25.55
297000,24.66
297300,24.49
297600,48.62
297900,48.85
298200,49.41
298500,15.05
298800,-6.32
299100,12.76
299400,2.89
299700,15.2
300000,10.85
300300,15.53
300600,14.78
300900,15.55
301200,14.29
301500,21.71
301800,22.15
302100,19.14
302400,23.99
302700,22.35
303000,21.09
303300,13.96
303600,18.24
303900,15.05
304200,12.18
304500,8.85
304800,15.14
305100,7.05
305400,14.31
305700,14.43
306000,14.28
306300,10.9
306600,12.39
306900,7.37
307200,11.23
307500,8.98
307800,9.81
308100,9.2
308400,10.24
308700,10.62
309000,11.62
309300,10.78
309600,11.62
309900,12.72
310200,14.8
310500,10.48
310800,21.3
311100,12.09
311400,15.14
311700,12.48
312000,12.81
312300,13.65
312600,21.08
312900,19.58
313200,23.77
313500,24.62
313800,23.01
314100,23.74
314400,24.84
314700,21.83
315000,22.56
315300,21.77
315600,19.44
315900,22.45
316200,20.88
316500,22.71
316800,23.17
317100,23.12
317400,23.4
317700,22.99
318000,22.56
318300,22.9
318600,23.2
318900,22.17
319200,21.53
319500,23.62
319800,22.51
320100,22.65
320400,22.89
320700,24.71
321000,27.39
321300,55.93
321600,65.57
321900,34.34
322200,-115.88
322500,-84.47
322800,-85.37
323100,14.04
323400,-5.12
323700,1.62
324000,6.55
324300,25.42
324600,21.09
324900,25.59
325200,24.08
325500,20.54
325800,24.52
326100,23.03
326400,26.61
326700,26.34
327000,25.95
327300,25.55
327600,103.83
327900,94.08
328200,58.66
328500,27.8
328800,24.89
329100,24.59
329400,22.42
329700,24.45
330000,22.31
330300,22.66
330600,23.04
330900,20.76
331200,22.43
331500,22.64
331800,23.09
332100,21.61
332400,22.3
332700,22.33
333000,22.38
333300,22.4
333600,22.75
333900,22.88
334200,21.83
334500,22.93
334800,22.47
335100,23.58
335400,22.79
335700,23.16
336000,23.42
336300,22.35
336600,23.29
336900,23.78
337200,24.61
337500,22.57
337800,21.77
338100,21.82
338400,21.99
338700,21.94
339000,20.47
339300,20.79
339600,20.6
339900,21.37
340200,19.66
340500,21.27
340800,19.19
341100,18.21
341400,18.85
341700,19.95
342000,20.81
342300,20.7
342600,25.3
342900,22.85
343200,21.55
343500,21.82
343800,20.74
344100,19.01
344400,19.71
344700,21.41
345000,20.42
345300,21.03
345600,20.82
345900,20.62
346200,20.99
346500,22.01
346800,20.45
347100,22.64
347400,22.31
347700,20.95
348000,20.77
348300,20.82
348600,20.69
348900,20.14
349200,20.53
349500,20.5
349800,19.11
350100,20.18
350400,19.69
350700,19.31
351000,23.06
351300,20.75
351600,19.88
351900,24.04
352200,21.52
352500,19.96
352800,20.57
353100,19.47
353400,18.53
353700,18.31
354000,18.65
354300,18.73
354600,18.83
354900,20.41
355200,18.6
355500,17.93
355800,20.04
356100,19.4
356400,18.82
356700,18.95
357000,18.84
357300,19.46
357600,20.47
357900,20.86
358200,21.12
358500,21.11
358800,19.69
359100,20.68
359400,20.67
359700,21.57
360000,20.81
360300,20.76
360600,21.83
360900,21.3
361200,20.89
361500,20.16
361800,23.76
362100,22.83
362400,22.47
362700,17.27
363000,21.78
363300,20.32
363600,19.55
363900,19.8
364200,20.59
364500,21.1
364800,26.22
365100,30.8
365400,54.49
365700,46.34
366000,51.71
366300,59.56
366600,37.36
366900,26.79
367200,21.6
367500,23.22
367800,21.82
368100,23.99
368400,24.75
368700,27.55
369000,47.18
369300,52.1
369600,46.86
369900,66.12
370200,29.08
370500,27.94
370800,25.92
371100,24.66
371400,25.37
371700,34.01
372000,27.83
372300,46.82
372600,27.46
372900,53.61
373200,113.14
373500,34.06
373800,41.48
374100,26.48
374400,33.75
374700,24.62
375000,23.41
375300,23.49
375600,27.44
375900,26.32
376200,25.31
376500,22.99
376800,21.38
377100,20.94
377400,21.55
377700,18.9
378000,19.12
378300,18.43
378600,18.8
378900,18.75
379200,18.91
379500,19.01
379800,20.44
380100,20.1
380400,19.29
380700,20.14
381000,20.37
381300,21.88
381600,23.93
381900,20.64
382200,23.75
382500,22.28
382800,23.15
383100,21.99
383400,22.02
383700,21.83
384000,22.36
384300,21.95
384600,21.86
384900,21.44
385200,21.98
385500,23.23
385800,22.68
386100,22.42
386400,21.67
386700,21.78
387000,21.65
387300,21.56
387600,22.09
387900,22.02
388200,22.06
388500,21.86
388800,21.96
389100,21.85
389400,22.08
389700,21.04
390000,21.88
390300,20.75
390600,21.53
390900,21.58
391200,21.6
391500,21.81
391800,22.27
392100,21.68
392400,20.86
392700,22.81
393000,22.55
393300,21.57
393600,21.32
393900,20.94
394200,21.1
394500,22.02
394800,20.98
395100,21.36
395400,20.78
395700,20.78
396000,21.34
396300,21.69
396600,21.58
396900,21.03
397200,21.35
397500,21.34
397800,21.13
398100,21.29
398400,21.35
398700,20.98
399000,21.07
399300,20.44
399600,20.74
399900,20.71
400200,21.35
400500,19.06
400800,20.4
401100,19.39
401400,20.06
401700,22.36
402000,20.69
402300,19.44
402600,22.25
402900,21.69
403200,21.29
403500,21.31
403800,21.07
404100,21.27
404400,20.73
404700,21.29
405000,20.71
405300,20.9
405600,16.16
405900,16.74
406200,17.96
406500,18.54
406800,18.6
407100,18.81
407400,19.7
407700,22.27
408000,20.75
408300,22.93
408600,47.74
408900,54.49
409200,26.37
409500,25.38
409800,25.62
410100,24.28
410400,25.79
410700,24.96
411000,24.11
411300,21.96
411600,22.85
411900,22.03
412200,22.5
412500,22.52
412800,24.03
413100,23.73
413400,22.5
413700,22.01
414000,23.94
414300,24.05
414600,23.61
414900,28.35
415200,69.62
415500,56.95
415800,45.95
416100,55.31
416400,60.19
416700,57.88
417000,24.68
417300,21.94
417600,23.51
417900,22.7
418200,21.86
418500,16.34
418800,19.51
419100,18.83
419400,19.95
419700,19.91
420000,20.97
420300,23.81
420600,47.76
420900,61.91
421200,19.58
421500,20.49
421800,18.9
422100,20.59
422400,17.58
422700,18.61
423000,18.52
423300,19.35
423600,21.8
423900,22.68
424200,23.38
424500,64.18
424800,20.19
425100,23.12
425400,20.99
425700,22.1
426000,21.92
426300,21.77
426600,20.55
426900,20.36
427200,21.45
427500,17.49
427800,19.58
428100,19.23
428400,17.52
428700,19.23
429000,15.87
429300,15.85
429600,19.54
429900,18.79
430200,18.75
430500,15.9
430800,17.77
431100,18.74
431400,14.26
431700,4.96
432000,18.11
432300,-40.19
432600,-40.09
432900,-31.41
433200,-73.96
433500,-29.58
433800,0
434100,12.52
434400,15.2
434700,15.83
435000,16.4
435300,16.39
435600,14.4
435900,9.66
436200,15.66
436500,16.59
436800,15.44
437100,16.97
437400,18.09
437700,21.49
438000,16.45
438300,20.42
438600,16.38
438900,16.82
439200,16.27
439500,0.7
439800,-10.66
440100,11.42
440400,16.94
440700,12.36
441000,16.02
441300,15.79
441600,17.21
441900,17.97
442200,16.91
442500,16.31
442800,17.82
443100,15.6
443400,17.65
443700,12.14
444000,12.11
444300,16.03
444600,17.9
444900,16.29
445200,12.02
445500,18.99
445800,16.33
446100,15.77
446400,-4.03
446700,3.62
447000,15.78
447300,13.65
447600,15.65
447900,12.12
448200,18.12
448500,11.53
448800,7.56
449100,13.34
449400,-2.48
449700,19.89
450000,14
450300,12.87
450600,13.99
450900,13.23
451200,18.3
451500,17.87
451800,17.28
452100,12.32
452400,19.37
452700,21.58
453000,17.88
453300,18.56
453600,17.65
453900,18.68
454200,17.95
454500,22.25
454800,21.2
455100,21.29
455400,21.33
455700,24.03
456000,23.58
456300,24.46
456600,23.55
456900,22.59
457200,22.4
457500,21.85
457800,22.16
458100,22.1
458400,23.1
458700,23.45
459000,22.54
459300,22.44
459600,25.57
459900,23.28
460200,23.66
460500,25.17
460800,23.53
461100,22.07
461400,22.42
461700,21.27
462000,20.52
462300,21.95
462600,23.72
462900,22.47
463200,22.03
463500,22.37
463800,21.38
464100,25
464400,4.64
464700,51.14
465000,7.48
465300,5.49
465600,15.13
465900,21.05
466200,21.08
466500,21.29
466800,19.23
467100,21.34
467400,21.27
467700,21.44
468000,21.37
468300,21.65
468600,21.64
468900,21.76
469200,20.38
469500,21.15
469800,21.62
470100,21.32
470400,21.56
470700,21.8
471000,21.94
471300,22.7
471600,22.66
471900,22.01
472200,22.64
472500,21.27
472800,21.54
473100,21.35
473400,21.65
473700,21.42
474000,21.72
474300,21.06
474600,21.51
474900,21.24
475200,21.13
475500,21.39
475800,21.38
476100,16.3
476400,21.4
476700,22.02
477000,20.58
477300,21.18
477600,21.02
477900,21.22
478200,21.31
478500,21.41
478800,21.45
479100,21.27
479400,21.23
479700,20.37
480000,20.28
480300,20.33
480600,21.3
480900,20.47
481200,20.64
481500,19.78
481800,19.84
482100,19.07
482400,20.94
482700,19.88
483000,19.58
483300,18.81
483600,19.51
483900,16.6
484200,18.03
484500,19.32
484800,19.23
485100,19.19
485400,19.2
485700,21.51
486000,20.86
486300,20.84
486600,21.27
486900,20.45
487200,21.47
487500,18.86
487800,20.47
488100,19.12
488400,19.68
488700,18.79
489000,19.89
489300,19.93
489600,18.49
489900,19.06
490200,20.31
490500,19.54
490800,20.52
491100,20.56
491400,18.57
491700,18.09
492000,5.93
492300,14.63
492600,18.12
492900,18.33
493200,18.14
493500,21.45
493800,20.83
494100,20.91
494400,21.02
494700,22.62
495000,23.03
495300,21.12
495600,23.74
495900,22.74
496200,26.74
496500,25.87
496800,23.6
497100,22.71
497400,21.75
497700,22.46
498000,22.54
498300,21.35
498600,21.32
498900,21.37
499200,21.46
499500,21.66
499800,21.11
500100,19.58
500400,20.99
500700,20.37
501000,21.84
501300,20.61
501600,20.61
501900,21.38
502200,20.86
502500,20.63
502800,19.58
503100,19.11
503400,20.08
503700,20.38
504000,19.89
504300,19.41
504600,20.62
504900,21.09
505200,19.6
505500,20.91
505800,18.41
506100,21.9
506400,21.09
506700,18.24
507000,18.68
507300,19.06
507600,19.27
507900,21.73
508200,19.41
508500,19.06
508800,18.87
509100,19.07
509400,19.37
509700,19.07
510000,19.23
510300,18.35
510600,14.05
510900,17.05
511200,10.7
511500,3.67
511800,12.16
512100,8.73
512400,11.73
512700,17.48
513000,16.62
513300,18.21
513600,19.59
513900,16.26
514200,18.63
514500,18.16
514800,18.65
515100,22.46
515400,19.86
515700,20.8
516000,18.29
516300,19.3
516600,17.68
516900,8.39
517200,12.32
517500,11.83
517800,11.22
518100,15.89
518400,18.43
518700,15.73
519000,14.19
519300,13.29
519600,15.59
519900,13.32
520200,10.14
520500,16.5
520800,15.95
521100,15.16
521400,14.2
521700,16.54
522000,14.98
522300,16.63
522600,18.41
522900,17.31
523200,19.21
523500,18.28
523800,23.39
524100,35.31
524400,33.32
524700,30.46
525000,28.82
525300,21.63
525600,19.97
525900,18.48
526200,15.52
526500,17.79
526800,13.75
527100,9.94
527400,13.28
527700,0.03
528000,12.83
528300,7.92
528600,17.47
528900,17.34
529200,15.3
529500,16.66
529800,16.76
530100,16.46
530400,22.5
530700,22.29
531000,22.44
531300,24.02
531600,35.58
531900,19.12
532200,21.95
532500,22.01
532800,21.93
533100,20.04
533400,17.46
533700,23.92
534000,20.51
534300,17.45
534600,18.09
534900,14.54
535200,16.07
535500,21
535800,14.73
536100,16.13
536400,18.87
536700,16.11
537000,16.2
537300,16.22
537600,11.75
537900,18.6
538200,16.13
538500,10.08
538800,14.88
539100,19.74
539400,20.54
539700,21.38
540000,18.59
540300,20.19
540600,19.67
540900,20.59
541200,19.62
541500,19.53
541800,21.55
542100,20.46
542400,18.8
542700,17.5
543000,24.96
543300,24.06
543600,22.8
543900,24.57
544200,22.41
544500,22.51
544800,22.77
545100,22.39
545400,22.31
545700,24.97
546000,23.76
546300,23.4
546600,22.87
546900,23.26
547200,23.01
547500,23.51
547800,22.79
548100,23.15
548400,23.11
548700,23.14
549000,23.21
549300,22.93
549600,23.57
549900,23.56
550200,23.15
550500,24.02
550800,23.51
551100,23.28
551400,23.69
551700,23.55
552000,23.53
552300,24.85
552600,24.98
552900,22.58
553200,23.62
553500,23.35
553800,25.04
554100,23.85
554400,23.77
554700,23.92
555000,25.22
555300,24.36
555600,24.5
555900,24.4
556200,24.45
556500,24.58
556800,25.35
557100,25.31
557400,25.34
557700,25.12
558000,25.24
558300,25.25
558600,25.38
558900,25.09
559200,24.94
559500,25.21
559800,25.12
560100,25.33
560400,25.28
560700,25.3
561000,23.8
561300,26.75
561600,25.22
561900,25.1
562200,25.06
562500,25.01
562800,24.98
563100,24.96
563400,23.52
563700,24.39
564000,24.49
564300,24.65
564600,22.33
564900,23.98
565200,23.95
565500,24.06
565800,24.1
566100,23.66
566400,23.99
566700,24.02
567000,23.89
567300,24.06
567600,24.14
567900,24.03
568200,23.36
568500,23.7
568800,23.87
569100,23.37
569400,23.44
569700,23.43
570000,23.4
570300,23.45
570600,23.74
570900,22.95
571200,22.83
571500,22.27
571800,23.01
572100,22.74
572400,22.6
572700,22.57
573000,22.87
573300,22.67
573600,22.45
573900,22.71
574200,22.65
574500,23.41
574800,22.98
575100,22.93
575400,23.37
575700,23.49
576000,23.51
576300,23.4
576600,23.51
576900,24.86
577200,24
577500,24.11
577800,22.7
578100,18.65
578400,21.69
578700,22.5
579000,22.21
579300,22.97
579600,23.41
579900,23.25
580200,25.13
580500,91.8
580800,44.65
581100,108.27
581400,175.34
581700,268.09
582000,134.74
582300,177.32
582600,35.57
582900,33.09
583200,29.18
583500,27.34
583800,25.01
584100,25.23
584400,25.66
584700,25.98
585000,25.19
585300,25.21
585600,25
585900,25.76
586200,169.62
586500,55.18
586800,27.69
587100,25.26
587400,25.24
587700,24.92
588000,26.09
588300,25.56
588600,25.24
588900,25.99
589200,28.23
589500,26.3
589800,26.34
590100,26.28
590400,28.69
590700,26.21
591000,26.26
591300,24.59
591600,25.23
591900,24.72
592200,25.31
592500,25.21
592800,26.02
593100,25.23
593400,25.29
593700,27.43
594000,25.34
594300,25.36
594600,25.4
594900,26.18
595200,25.81
595500,25.47
595800,25.33
596100,25.53
596400,28.47
596700,25.2
597000,26.03
597300,25.18
