Time,Speed
1.908000000000000000e+05,9.403333333333334210e+00
1.944000000000000000e+05,1.011666666666666536e+01
1.980000000000000000e+05,1.129333333333333478e+01
2.016000000000000000e+05,1.035666666666666735e+01
2.052000000000000000e+05,1.288499999999999979e+01
2.088000000000000000e+05,1.421999999999999886e+01
2.124000000000000000e+05,1.381499999999999950e+01
2.160000000000000000e+05,1.197833333333333350e+01
2.196000000000000000e+05,1.092666666666666764e+01
2.232000000000000000e+05,1.079999999999999893e+01
2.268000000000000000e+05,1.270833333333333393e+01
2.304000000000000000e+05,1.344499999999999851e+01
2.340000000000000000e+05,1.183999999999999808e+01
2.376000000000000000e+05,1.025000000000000000e+01
2.412000000000000000e+05,7.396666666666665613e+00
2.448000000000000000e+05,7.225000000000000533e+00
2.484000000000000000e+05,8.215000000000001634e+00
2.520000000000000000e+05,7.766666666666666607e+00
2.556000000000000000e+05,1.239666666666666828e+01
2.592000000000000000e+05,1.297166666666666401e+01
2.628000000000000000e+05,1.243500000000000050e+01
2.664000000000000000e+05,1.375333333333333208e+01
2.700000000000000000e+05,1.185333333333333350e+01
2.736000000000000000e+05,1.331499999999999950e+01
2.772000000000000000e+05,1.413166666666666771e+01
2.808000000000000000e+05,1.348666666666666636e+01
2.844000000000000000e+05,1.336166666666666636e+01
2.880000000000000000e+05,1.206499999999999950e+01
2.916000000000000000e+05,1.069833333333333236e+01
2.952000000000000000e+05,1.039500000000000135e+01
2.988000000000000000e+05,9.866666666666665364e+00
3.024000000000000000e+05,7.831666666666666110e+00
3.060000000000000000e+05,7.921666666666666856e+00
3.096000000000000000e+05,8.109999999999999432e+00
3.132000000000000000e+05,5.203333333333334032e+00
3.168000000000000000e+05,2.561666666666666536e+00
3.204000000000000000e+05,2.303333333333333233e+00
3.240000000000000000e+05,2.588333333333333375e+00
3.276000000000000000e+05,3.061666666666666980e+00
3.312000000000000000e+05,4.098333333333333606e+00
3.348000000000000000e+05,4.386666666666665826e+00
3.384000000000000000e+05,6.613333333333333286e+00
3.420000000000000000e+05,7.808333333333334458e+00
3.456000000000000000e+05,7.873333333333333961e+00
3.492000000000000000e+05,9.001666666666666927e+00
3.528000000000000000e+05,1.171166666666666778e+01
3.564000000000000000e+05,1.210500000000000220e+01
3.600000000000000000e+05,1.268666666666666565e+01
3.636000000000000000e+05,1.174499999999999922e+01
3.672000000000000000e+05,1.269833333333333236e+01
3.708000000000000000e+05,1.372166666666666579e+01
3.744000000000000000e+05,1.201500000000000057e+01
3.780000000000000000e+05,1.196333333333333293e+01
3.816000000000000000e+05,1.188166666666666593e+01
3.852000000000000000e+05,1.058333333333333393e+01
3.888000000000000000e+05,9.231666666666667354e+00
3.924000000000000000e+05,8.486666666666666359e+00
3.960000000000000000e+05,8.796666666666666856e+00
3.996000000000000000e+05,7.899999999999999467e+00
4.032000000000000000e+05,7.543333333333333002e+00
4.068000000000000000e+05,6.701666666666667105e+00
4.104000000000000000e+05,6.708333333333333037e+00
4.140000000000000000e+05,7.769999999999999574e+00
4.176000000000000000e+05,8.619999999999999218e+00
4.212000000000000000e+05,8.143333333333332646e+00
4.248000000000000000e+05,8.031666666666668064e+00
4.284000000000000000e+05,8.618333333333334068e+00
4.320000000000000000e+05,6.754999999999999005e+00
4.356000000000000000e+05,5.421666666666666856e+00
4.392000000000000000e+05,6.181666666666667531e+00
4.428000000000000000e+05,7.241666666666667140e+00
4.464000000000000000e+05,7.191666666666666430e+00
4.500000000000000000e+05,6.483333333333334281e+00
4.536000000000000000e+05,6.676666666666665861e+00
4.572000000000000000e+05,6.940000000000000391e+00
4.608000000000000000e+05,7.549999999999999822e+00
4.644000000000000000e+05,1.030833333333333535e+01
4.680000000000000000e+05,1.275833333333333286e+01
4.716000000000000000e+05,1.269500000000000028e+01
4.752000000000000000e+05,1.183666666666666600e+01
4.788000000000000000e+05,1.244333333333333336e+01
4.824000000000000000e+05,1.286333333333333151e+01
4.860000000000000000e+05,1.172666666666666657e+01
4.896000000000000000e+05,9.856666666666667354e+00
4.932000000000000000e+05,8.296666666666666856e+00
4.968000000000000000e+05,7.646666666666665613e+00
5.004000000000000000e+05,6.654999999999998472e+00
5.040000000000000000e+05,6.290000000000000036e+00
5.076000000000000000e+05,5.995000000000000995e+00
5.112000000000000000e+05,6.395000000000000462e+00
5.148000000000000000e+05,7.953333333333333144e+00
5.184000000000000000e+05,8.750000000000000000e+00
5.220000000000000000e+05,9.338333333333332931e+00
5.256000000000000000e+05,1.007666666666666622e+01
5.292000000000000000e+05,9.840000000000001634e+00
5.328000000000000000e+05,9.880000000000000782e+00
5.364000000000000000e+05,1.113666666666666494e+01
5.400000000000000000e+05,1.239166666666666572e+01
5.436000000000000000e+05,1.260833333333333428e+01
5.472000000000000000e+05,1.325166666666666693e+01
5.508000000000000000e+05,1.171333333333333293e+01
5.544000000000000000e+05,9.771666666666666501e+00
5.580000000000000000e+05,1.148833333333333151e+01
5.616000000000000000e+05,1.082833333333333314e+01
5.652000000000000000e+05,9.750000000000000000e+00
5.688000000000000000e+05,1.075333333333333208e+01
5.724000000000000000e+05,1.185333333333333350e+01
5.760000000000000000e+05,1.364833333333333343e+01
5.796000000000000000e+05,1.106499999999999950e+01
5.832000000000000000e+05,1.084500000000000064e+01
5.868000000000000000e+05,1.130666666666666487e+01
5.904000000000000000e+05,8.933333333333331794e+00
5.940000000000000000e+05,7.398333333333333428e+00
5.976000000000000000e+05,7.923333333333332895e+00
6.012000000000000000e+05,9.561666666666665648e+00
6.048000000000000000e+05,1.161166666666666991e+01
6.084000000000000000e+05,1.284833333333333449e+01
6.120000000000000000e+05,1.195500000000000007e+01
6.156000000000000000e+05,1.296499999999999808e+01
6.192000000000000000e+05,1.256666666666666821e+01
6.228000000000000000e+05,1.364666666666666650e+01
6.264000000000000000e+05,1.341499999999999915e+01
6.300000000000000000e+05,1.219999999999999751e+01
6.336000000000000000e+05,1.128999999999999915e+01
6.372000000000000000e+05,1.116499999999999915e+01
6.408000000000000000e+05,1.238333333333333286e+01
6.444000000000000000e+05,1.125000000000000000e+01
6.480000000000000000e+05,1.102000000000000135e+01
6.516000000000000000e+05,1.197166666666666579e+01
6.552000000000000000e+05,1.317333333333333378e+01
6.588000000000000000e+05,1.263666666666666849e+01
6.624000000000000000e+05,1.110499999999999865e+01
6.660000000000000000e+05,1.145500000000000007e+01
6.696000000000000000e+05,1.074666666666666437e+01
6.732000000000000000e+05,9.094999999999998863e+00
6.768000000000000000e+05,8.516666666666665719e+00
6.804000000000000000e+05,7.775000000000001243e+00
6.840000000000000000e+05,7.981666666666666465e+00
6.876000000000000000e+05,7.568333333333332469e+00
6.912000000000000000e+05,6.803333333333333677e+00
6.948000000000000000e+05,6.566666666666666430e+00
6.984000000000000000e+05,8.875000000000000000e+00
7.020000000000000000e+05,8.196666666666667211e+00
7.056000000000000000e+05,8.833333333333332149e+00
7.092000000000000000e+05,7.419999999999999041e+00
7.128000000000000000e+05,5.668333333333333002e+00
7.164000000000000000e+05,5.096666666666666679e+00
7.200000000000000000e+05,6.016666666666666607e+00
7.236000000000000000e+05,5.915000000000000036e+00
7.272000000000000000e+05,8.728333333333333499e+00
7.308000000000000000e+05,9.669999999999999929e+00
7.344000000000000000e+05,1.083500000000000085e+01
7.380000000000000000e+05,1.139333333333333620e+01
7.416000000000000000e+05,1.147499999999999964e+01
7.452000000000000000e+05,1.085999999999999943e+01
7.488000000000000000e+05,1.059666666666666579e+01
7.524000000000000000e+05,1.003333333333333321e+01
7.560000000000000000e+05,1.063666666666666671e+01
7.596000000000000000e+05,1.012666666666666693e+01
7.632000000000000000e+05,9.691666666666666430e+00
7.668000000000000000e+05,9.840000000000001634e+00
7.704000000000000000e+05,9.359999999999999432e+00
7.740000000000000000e+05,9.300000000000000711e+00
7.776000000000000000e+05,1.012166666666666437e+01
7.812000000000000000e+05,9.581666666666668775e+00
7.848000000000000000e+05,7.500000000000000000e+00
7.884000000000000000e+05,5.701666666666665328e+00
7.920000000000000000e+05,3.616666666666667140e+00
7.956000000000000000e+05,1.543333333333333668e+00
7.992000000000000000e+05,2.248333333333333073e+00
8.028000000000000000e+05,4.229999999999999538e+00
8.064000000000000000e+05,6.808333333333333570e+00
8.100000000000000000e+05,8.615000000000000213e+00
8.136000000000000000e+05,1.145500000000000007e+01
8.172000000000000000e+05,1.051500000000000057e+01
8.208000000000000000e+05,9.601666666666664796e+00
8.244000000000000000e+05,9.603333333333333499e+00
8.280000000000000000e+05,1.138166666666666771e+01
8.316000000000000000e+05,1.171333333333333293e+01
8.352000000000000000e+05,9.306666666666666643e+00
8.388000000000000000e+05,8.488333333333333286e+00
8.424000000000000000e+05,9.416666666666666075e+00
8.460000000000000000e+05,8.511666666666666714e+00
8.496000000000000000e+05,8.171666666666666856e+00
8.532000000000000000e+05,9.615000000000000213e+00
8.568000000000000000e+05,1.022333333333333272e+01
8.604000000000000000e+05,1.089333333333333265e+01
8.640000000000000000e+05,1.199166666666666714e+01
8.676000000000000000e+05,1.253499999999999837e+01
8.712000000000000000e+05,1.217666666666666764e+01
8.748000000000000000e+05,1.074333333333333229e+01
8.784000000000000000e+05,1.098833333333333506e+01
8.820000000000000000e+05,1.317999999999999794e+01
8.856000000000000000e+05,1.412666666666666693e+01
8.892000000000000000e+05,1.326666666666666572e+01
8.928000000000000000e+05,1.253000000000000114e+01
8.964000000000000000e+05,1.169666666666666721e+01
9.000000000000000000e+05,1.293666666666666565e+01
9.036000000000000000e+05,1.302666666666666906e+01
9.072000000000000000e+05,1.080333333333333456e+01
9.108000000000000000e+05,9.269999999999999574e+00
9.144000000000000000e+05,1.155666666666666664e+01
9.180000000000000000e+05,1.457500000000000107e+01
9.216000000000000000e+05,1.573166666666666913e+01
9.252000000000000000e+05,1.513333333333333464e+01
9.288000000000000000e+05,1.448833333333333506e+01
9.324000000000000000e+05,1.349333333333333229e+01
9.360000000000000000e+05,1.204333333333333478e+01
9.396000000000000000e+05,1.088666666666666494e+01
9.432000000000000000e+05,1.085333333333333350e+01
9.468000000000000000e+05,1.110333333333333350e+01
9.504000000000000000e+05,1.138000000000000078e+01
9.540000000000000000e+05,1.286833333333333407e+01
9.576000000000000000e+05,1.415500000000000114e+01
9.612000000000000000e+05,1.469833333333333591e+01
9.648000000000000000e+05,1.456000000000000227e+01
9.684000000000000000e+05,1.441166666666666885e+01
9.720000000000000000e+05,1.230499999999999972e+01
9.756000000000000000e+05,1.133833333333333293e+01
9.792000000000000000e+05,1.101500000000000057e+01
9.828000000000000000e+05,1.001833333333333265e+01
9.864000000000000000e+05,1.229833333333333201e+01
9.900000000000000000e+05,1.400333333333333563e+01
9.936000000000000000e+05,1.483499999999999908e+01
9.972000000000000000e+05,1.588166666666666593e+01
1.000800000000000000e+06,1.698000000000000043e+01
1.004400000000000000e+06,1.721833333333333016e+01
1.008000000000000000e+06,1.666999999999999815e+01
1.011600000000000000e+06,1.531833333333333336e+01
1.015200000000000000e+06,1.555499999999999972e+01
1.018800000000000000e+06,1.613166666666666416e+01
1.022400000000000000e+06,1.701166666666666671e+01
1.026000000000000000e+06,1.707499999999999929e+01
1.029600000000000000e+06,1.601666666666666572e+01
1.033200000000000000e+06,1.533833333333333293e+01
1.036800000000000000e+06,1.422499999999999964e+01
1.040400000000000000e+06,1.534666666666666579e+01
1.044000000000000000e+06,1.269500000000000028e+01
1.047600000000000000e+06,8.136666666666668490e+00
1.051200000000000000e+06,7.056666666666665755e+00
1.054800000000000000e+06,5.525000000000001243e+00
1.058400000000000000e+06,6.250000000000000000e+00
1.062000000000000000e+06,7.806666666666667531e+00
1.065600000000000000e+06,8.165000000000000924e+00
1.069200000000000000e+06,8.381666666666665932e+00
1.072800000000000000e+06,9.095000000000000639e+00
1.076400000000000000e+06,7.136666666666667602e+00
1.080000000000000000e+06,6.981666666666666465e+00
1.083600000000000000e+06,6.699999999999999289e+00
1.087200000000000000e+06,5.596666666666666679e+00
1.090800000000000000e+06,4.536666666666667069e+00
1.094400000000000000e+06,3.913333333333333552e+00
1.098000000000000000e+06,4.898333333333332540e+00
1.101600000000000000e+06,5.139999999999999680e+00
1.105200000000000000e+06,4.129999999999999893e+00
1.108800000000000000e+06,4.010000000000000675e+00
1.112400000000000000e+06,4.088333333333332931e+00
1.116000000000000000e+06,3.439999999999999947e+00
1.119600000000000000e+06,2.893333333333333091e+00
1.123200000000000000e+06,3.958333333333333925e+00
1.126800000000000000e+06,6.076666666666667105e+00
1.130400000000000000e+06,7.705000000000000959e+00
1.134000000000000000e+06,9.049999999999998934e+00
1.137600000000000000e+06,1.187666666666666515e+01
1.141200000000000000e+06,1.211166666666666636e+01
1.144800000000000000e+06,1.212666666666666693e+01
1.148400000000000000e+06,1.106666666666666465e+01
1.152000000000000000e+06,1.220999999999999908e+01
1.155600000000000000e+06,1.296333333333333293e+01
1.159200000000000000e+06,1.241499999999999915e+01
1.162800000000000000e+06,1.232833333333333314e+01
1.166400000000000000e+06,8.168333333333331225e+00
1.170000000000000000e+06,6.906666666666666288e+00
1.173600000000000000e+06,8.496666666666667922e+00
1.177200000000000000e+06,8.823333333333332362e+00
1.180800000000000000e+06,8.839999999999999858e+00
1.184400000000000000e+06,7.183333333333333570e+00
1.188000000000000000e+06,7.668333333333333002e+00
1.191600000000000000e+06,8.546666666666666856e+00
1.195200000000000000e+06,9.053333333333332789e+00
1.198800000000000000e+06,8.878333333333332078e+00
1.202400000000000000e+06,8.468333333333333712e+00
1.206000000000000000e+06,9.174999999999998934e+00
1.209600000000000000e+06,9.013333333333331865e+00
1.213200000000000000e+06,1.078999999999999915e+01
1.216800000000000000e+06,1.186500000000000021e+01
1.220400000000000000e+06,1.152333333333333343e+01
1.224000000000000000e+06,1.231166666666666742e+01
1.227600000000000000e+06,1.382666666666666622e+01
1.231200000000000000e+06,1.317833333333333279e+01
1.234800000000000000e+06,1.272499999999999964e+01
1.238400000000000000e+06,1.323166666666666735e+01
1.242000000000000000e+06,1.252833333333333421e+01
1.245600000000000000e+06,1.207833333333333314e+01
1.249200000000000000e+06,1.107000000000000028e+01
1.252800000000000000e+06,1.138666666666666494e+01
1.256400000000000000e+06,1.270500000000000007e+01
1.260000000000000000e+06,1.404500000000000171e+01
1.263600000000000000e+06,1.479333333333333123e+01
1.267200000000000000e+06,1.278166666666666629e+01
1.270800000000000000e+06,1.054333333333333300e+01
1.274400000000000000e+06,1.028000000000000114e+01
1.278000000000000000e+06,1.211666666666666714e+01
1.281600000000000000e+06,1.134499999999999886e+01
1.285200000000000000e+06,1.050999999999999979e+01
1.288800000000000000e+06,1.021333333333333293e+01
1.292400000000000000e+06,1.273499999999999943e+01
1.296000000000000000e+06,1.352333333333333165e+01
1.299600000000000000e+06,8.973333333333334494e+00
1.303200000000000000e+06,9.351666666666666572e+00
1.306800000000000000e+06,1.291499999999999915e+01
1.310400000000000000e+06,1.185333333333333350e+01
1.314000000000000000e+06,1.173666666666666636e+01
1.317600000000000000e+06,1.112666666666666515e+01
1.321200000000000000e+06,1.004666666666666686e+01
1.324800000000000000e+06,9.500000000000000000e+00
1.328400000000000000e+06,9.328333333333334920e+00
1.332000000000000000e+06,9.431666666666666643e+00
1.335600000000000000e+06,8.541666666666666075e+00
1.339200000000000000e+06,1.008166666666666700e+01
1.342800000000000000e+06,1.128166666666666806e+01
1.346400000000000000e+06,1.175166666666666515e+01
1.350000000000000000e+06,1.103000000000000114e+01
1.353600000000000000e+06,1.007666666666666622e+01
1.357200000000000000e+06,9.886666666666666714e+00
1.360800000000000000e+06,9.458333333333333925e+00
1.364400000000000000e+06,9.126666666666666927e+00
1.368000000000000000e+06,9.810000000000000497e+00
1.371600000000000000e+06,1.130833333333333179e+01
1.375200000000000000e+06,1.092333333333333378e+01
1.378800000000000000e+06,1.619166666666666643e+01
1.382400000000000000e+06,1.447166666666666579e+01
1.386000000000000000e+06,1.178833333333333222e+01
1.389600000000000000e+06,7.763333333333332753e+00
1.393200000000000000e+06,8.863333333333335062e+00
1.396800000000000000e+06,1.014166666666666572e+01
1.400400000000000000e+06,1.118166666666666664e+01
1.404000000000000000e+06,1.110166666666666657e+01
1.407600000000000000e+06,9.689999999999999503e+00
1.411200000000000000e+06,9.400000000000000355e+00
1.414800000000000000e+06,9.943333333333333357e+00
1.418400000000000000e+06,8.665000000000000924e+00
1.422000000000000000e+06,8.554999999999999716e+00
1.425600000000000000e+06,8.718333333333333712e+00
1.429200000000000000e+06,8.118333333333334068e+00
1.432800000000000000e+06,9.574999999999999289e+00
1.436400000000000000e+06,1.074666666666666437e+01
1.440000000000000000e+06,8.891666666666667496e+00
1.443600000000000000e+06,1.011166666666666636e+01
1.447200000000000000e+06,1.231333333333333435e+01
1.450800000000000000e+06,1.190500000000000114e+01
1.454400000000000000e+06,1.160999999999999943e+01
1.458000000000000000e+06,1.142166666666666508e+01
1.461600000000000000e+06,1.136333333333333151e+01
1.465200000000000000e+06,1.148499999999999943e+01
1.468800000000000000e+06,1.059999999999999964e+01
1.472400000000000000e+06,1.131000000000000050e+01
1.476000000000000000e+06,1.177833333333333421e+01
1.479600000000000000e+06,1.157333333333333236e+01
1.483200000000000000e+06,1.284666666666666579e+01
1.486800000000000000e+06,1.210666666666666735e+01
1.490400000000000000e+06,1.198499999999999943e+01
1.494000000000000000e+06,1.195000000000000107e+01
1.497600000000000000e+06,1.250666666666666771e+01
1.501200000000000000e+06,1.253666666666666707e+01
1.504800000000000000e+06,1.283166666666666877e+01
1.508400000000000000e+06,1.534666666666666579e+01
1.512000000000000000e+06,1.561166666666666636e+01
1.515600000000000000e+06,1.416666666666666607e+01
1.519200000000000000e+06,1.275833333333333286e+01
1.522800000000000000e+06,1.320333333333333314e+01
1.526400000000000000e+06,1.452166666666666650e+01
1.530000000000000000e+06,1.351333333333333364e+01
1.533600000000000000e+06,1.380166666666666409e+01
1.537200000000000000e+06,1.357999999999999829e+01
1.540800000000000000e+06,1.208166666666666522e+01
1.544400000000000000e+06,1.032333333333333236e+01
1.548000000000000000e+06,9.776666666666667282e+00
1.551600000000000000e+06,1.077166666666666650e+01
1.555200000000000000e+06,1.000666666666666593e+01
1.558800000000000000e+06,9.646666666666666501e+00
1.562400000000000000e+06,1.140666666666666629e+01
1.566000000000000000e+06,1.198166666666666735e+01
1.569600000000000000e+06,1.362333333333333307e+01
1.573200000000000000e+06,1.462333333333333485e+01
1.576800000000000000e+06,1.491833333333333478e+01
1.580400000000000000e+06,1.503499999999999837e+01
1.584000000000000000e+06,1.639000000000000057e+01
1.587600000000000000e+06,1.656333333333333613e+01
1.591200000000000000e+06,1.483666666666666778e+01
1.594800000000000000e+06,1.363499999999999979e+01
1.598400000000000000e+06,1.419666666666666544e+01
1.602000000000000000e+06,1.467499999999999716e+01
1.605600000000000000e+06,1.479333333333333478e+01
1.609200000000000000e+06,1.393833333333333258e+01
1.612800000000000000e+06,1.189000000000000057e+01
1.616400000000000000e+06,1.213499999999999979e+01
1.620000000000000000e+06,1.225166666666666515e+01
1.623600000000000000e+06,1.082000000000000028e+01
1.627200000000000000e+06,8.901666666666667282e+00
1.630800000000000000e+06,7.131666666666666821e+00
1.634400000000000000e+06,6.668333333333333002e+00
1.638000000000000000e+06,1.391166666666666352e+01
1.641600000000000000e+06,1.656333333333333258e+01
1.645200000000000000e+06,1.602833333333333243e+01
1.648800000000000000e+06,1.336333333333333506e+01
1.652400000000000000e+06,1.408000000000000007e+01
1.656000000000000000e+06,1.446500000000000163e+01
1.659600000000000000e+06,1.274666666666666437e+01
1.663200000000000000e+06,1.054666666666666863e+01
1.666800000000000000e+06,9.585000000000000853e+00
1.670400000000000000e+06,9.748333333333333073e+00
1.674000000000000000e+06,9.481666666666667354e+00
1.677600000000000000e+06,8.836666666666666003e+00
1.681200000000000000e+06,1.070833333333333393e+01
1.684800000000000000e+06,1.075000000000000000e+01
1.688400000000000000e+06,1.140499999999999936e+01
1.692000000000000000e+06,1.147166666666666579e+01
1.695600000000000000e+06,1.105666666666666664e+01
1.699200000000000000e+06,8.523333333333331652e+00
1.702800000000000000e+06,7.588333333333333819e+00
1.706400000000000000e+06,7.074999999999999289e+00
1.710000000000000000e+06,7.454999999999999183e+00
1.713600000000000000e+06,6.580000000000000959e+00
1.717200000000000000e+06,5.788333333333333108e+00
1.720800000000000000e+06,5.653333333333333321e+00
1.724400000000000000e+06,4.676666666666666750e+00
1.728000000000000000e+06,5.486666666666667247e+00
1.731600000000000000e+06,6.616666666666667140e+00
1.735200000000000000e+06,6.358333333333333393e+00
1.738800000000000000e+06,5.028333333333333321e+00
1.742400000000000000e+06,5.988333333333333286e+00
1.746000000000000000e+06,6.076666666666667105e+00
1.749600000000000000e+06,5.766666666666666607e+00
1.753200000000000000e+06,8.144999999999997797e+00
1.756800000000000000e+06,7.788333333333333997e+00
1.760400000000000000e+06,7.745000000000000107e+00
1.764000000000000000e+06,7.080000000000000959e+00
1.767600000000000000e+06,7.498333333333332185e+00
1.771200000000000000e+06,7.138333333333332753e+00
1.774800000000000000e+06,6.416666666666666963e+00
1.778400000000000000e+06,6.386666666666666714e+00
1.782000000000000000e+06,6.269999999999999574e+00
1.785600000000000000e+06,4.901666666666666394e+00
1.789200000000000000e+06,4.816666666666667318e+00
1.792800000000000000e+06,4.631666666666667709e+00
1.796400000000000000e+06,4.194999999999999396e+00
1.800000000000000000e+06,3.181666666666666199e+00
1.803600000000000000e+06,2.250000000000000000e+00
1.807200000000000000e+06,2.633333333333333304e+00
1.810800000000000000e+06,3.656666666666666288e+00
1.814400000000000000e+06,7.408333333333332327e+00
1.818000000000000000e+06,7.974999999999998757e+00
1.821600000000000000e+06,6.533333333333332327e+00
1.825200000000000000e+06,7.905000000000000249e+00
1.828800000000000000e+06,9.648333333333333428e+00
1.832400000000000000e+06,8.516666666666667496e+00
1.836000000000000000e+06,6.673333333333334672e+00
1.839600000000000000e+06,4.534999999999999254e+00
1.843200000000000000e+06,4.198333333333333250e+00
1.846800000000000000e+06,5.620000000000000107e+00
1.850400000000000000e+06,6.558333333333332682e+00
1.854000000000000000e+06,6.313333333333333464e+00
1.857600000000000000e+06,5.021666666666666501e+00
1.861200000000000000e+06,4.496666666666666146e+00
1.864800000000000000e+06,3.986666666666666803e+00
1.868400000000000000e+06,3.689999999999999947e+00
1.872000000000000000e+06,5.075000000000000178e+00
1.875600000000000000e+06,2.153333333333333321e+00
1.879200000000000000e+06,3.073333333333333695e+00
1.882800000000000000e+06,3.108333333333332948e+00
1.886400000000000000e+06,3.526666666666667282e+00
1.890000000000000000e+06,3.584999999999999520e+00
1.893600000000000000e+06,3.320000000000000728e+00
1.897200000000000000e+06,3.289999999999999591e+00
1.900800000000000000e+06,4.269999999999999574e+00
1.904400000000000000e+06,6.183333333333333570e+00
1.908000000000000000e+06,8.683333333333331794e+00
1.911600000000000000e+06,6.878333333333333854e+00
1.915200000000000000e+06,5.285000000000000142e+00
1.918800000000000000e+06,3.803333333333333233e+00
1.922400000000000000e+06,2.835000000000000409e+00
1.926000000000000000e+06,1.888333333333332975e+00
1.929600000000000000e+06,6.333333333333333037e-01
1.933200000000000000e+06,7.349999999999999867e-01
1.936800000000000000e+06,1.536666666666666847e+00
1.940400000000000000e+06,2.048333333333333339e+00
1.944000000000000000e+06,2.146666666666666501e+00
1.947600000000000000e+06,9.733333333333332726e-01
1.951200000000000000e+06,2.004999999999999893e+00
1.954800000000000000e+06,4.623333333333333961e+00
1.958400000000000000e+06,4.868333333333333179e+00
1.962000000000000000e+06,3.986666666666666803e+00
1.965600000000000000e+06,5.578333333333333144e+00
1.969200000000000000e+06,7.106666666666666465e+00
1.972800000000000000e+06,7.456666666666666110e+00
1.976400000000000000e+06,6.986666666666667247e+00
1.980000000000000000e+06,6.088333333333332043e+00
1.983600000000000000e+06,5.315000000000000391e+00
1.987200000000000000e+06,6.231666666666666465e+00
1.990800000000000000e+06,8.081666666666666998e+00
1.994400000000000000e+06,8.408333333333334991e+00
1.998000000000000000e+06,8.618333333333332291e+00
2.001600000000000000e+06,9.436666666666667425e+00
2.005200000000000000e+06,1.078499999999999837e+01
2.008800000000000000e+06,1.112000000000000277e+01
2.012400000000000000e+06,1.133333333333333393e+01
2.016000000000000000e+06,1.179000000000000092e+01
2.019600000000000000e+06,1.172666666666666657e+01
2.023200000000000000e+06,1.123166666666666735e+01
2.026800000000000000e+06,6.191666666666666430e+00
2.030400000000000000e+06,7.341666666666667673e+00
2.034000000000000000e+06,8.933333333333333570e+00
2.037600000000000000e+06,9.716666666666666785e+00
2.041200000000000000e+06,8.876666666666666927e+00
2.044800000000000000e+06,7.351666666666666572e+00
2.048400000000000000e+06,6.358333333333333393e+00
2.052000000000000000e+06,5.548333333333332895e+00
2.055600000000000000e+06,6.141666666666666607e+00
2.059200000000000000e+06,6.141666666666666607e+00
2.062800000000000000e+06,6.105000000000000426e+00
2.066400000000000000e+06,5.558333333333334458e+00
2.070000000000000000e+06,5.328333333333334032e+00
2.073600000000000000e+06,5.105000000000000426e+00
2.077200000000000000e+06,6.289999999999999147e+00
2.080800000000000000e+06,9.516666666666667496e+00
2.084400000000000000e+06,9.205000000000000071e+00
2.088000000000000000e+06,7.768333333333333535e+00
2.091600000000000000e+06,6.378333333333332966e+00
