Time,Speed
8.881200000000000000e+06,3.856666666666666909e+00
8.884800000000000000e+06,2.129999999999999893e+00
8.888400000000000000e+06,6.433333333333332016e-01
8.892000000000000000e+06,8.950000000000000178e-01
8.895600000000000000e+06,2.235000000000000320e+00
8.899200000000000000e+06,3.656666666666666288e+00
8.902800000000000000e+06,5.506666666666667709e+00
8.906400000000000000e+06,9.931666666666666643e+00
8.910000000000000000e+06,1.287500000000000000e+01
8.913600000000000000e+06,1.362166666666666437e+01
8.917200000000000000e+06,1.195166666666666622e+01
8.920800000000000000e+06,1.152999999999999936e+01
8.924400000000000000e+06,1.158499999999999908e+01
8.928000000000000000e+06,1.306000000000000227e+01
8.931600000000000000e+06,1.101666666666666572e+01
8.935200000000000000e+06,1.109333333333333371e+01
8.938800000000000000e+06,1.179333333333333478e+01
8.942400000000000000e+06,1.038666666666666671e+01
8.946000000000000000e+06,9.128333333333335631e+00
8.949600000000000000e+06,9.251666666666666927e+00
8.953200000000000000e+06,9.143333333333332646e+00
8.956800000000000000e+06,1.028500000000000014e+01
8.960400000000000000e+06,1.104333333333333478e+01
8.964000000000000000e+06,1.072333333333333449e+01
8.967600000000000000e+06,1.086999999999999922e+01
8.971200000000000000e+06,1.077500000000000036e+01
8.974800000000000000e+06,1.188166666666666593e+01
8.978400000000000000e+06,1.249499999999999922e+01
8.982000000000000000e+06,1.225500000000000078e+01
8.985600000000000000e+06,9.938333333333334352e+00
8.989200000000000000e+06,9.198333333333332362e+00
8.992800000000000000e+06,1.224499999999999922e+01
8.996400000000000000e+06,1.233833333333333293e+01
9.000000000000000000e+06,1.351333333333333364e+01
9.003600000000000000e+06,1.425000000000000000e+01
9.007200000000000000e+06,1.411666666666666714e+01
9.010800000000000000e+06,1.410499999999999865e+01
9.014400000000000000e+06,1.438000000000000078e+01
9.018000000000000000e+06,1.440499999999999936e+01
9.021600000000000000e+06,1.407833333333333314e+01
9.025200000000000000e+06,1.215833333333333321e+01
9.028800000000000000e+06,9.213333333333332931e+00
9.032400000000000000e+06,8.906666666666666288e+00
9.036000000000000000e+06,9.020000000000001350e+00
9.039600000000000000e+06,7.385000000000000675e+00
9.043200000000000000e+06,7.843333333333333712e+00
9.046800000000000000e+06,9.793333333333331225e+00
9.050400000000000000e+06,1.018166666666666664e+01
9.054000000000000000e+06,8.416666666666666075e+00
9.057600000000000000e+06,6.094999999999999751e+00
9.061200000000000000e+06,8.904999999999999361e+00
9.064800000000000000e+06,8.560000000000000497e+00
9.068400000000000000e+06,9.208333333333333925e+00
9.072000000000000000e+06,7.883333333333333748e+00
9.075600000000000000e+06,8.426666666666667638e+00
9.079200000000000000e+06,9.368333333333334068e+00
9.082800000000000000e+06,1.009166666666666679e+01
9.086400000000000000e+06,1.118166666666666664e+01
9.090000000000000000e+06,1.217333333333333201e+01
9.093600000000000000e+06,1.344333333333333336e+01
9.097200000000000000e+06,1.392166666666666686e+01
9.100800000000000000e+06,1.251333333333333364e+01
9.104400000000000000e+06,1.356666666666666465e+01
9.108000000000000000e+06,1.478333333333333144e+01
9.111600000000000000e+06,1.328499999999999837e+01
9.115200000000000000e+06,1.041999999999999993e+01
9.118800000000000000e+06,8.875000000000000000e+00
9.122400000000000000e+06,8.500000000000000000e+00
9.126000000000000000e+06,6.900000000000001243e+00
9.129600000000000000e+06,4.761666666666666714e+00
9.133200000000000000e+06,4.398333333333332540e+00
9.136800000000000000e+06,4.229999999999999538e+00
9.140400000000000000e+06,4.415000000000000036e+00
9.144000000000000000e+06,4.635000000000000675e+00
9.147600000000000000e+06,6.495000000000000107e+00
9.151200000000000000e+06,6.704999999999999183e+00
9.154800000000000000e+06,7.308333333333333570e+00
9.158400000000000000e+06,9.185000000000000497e+00
9.162000000000000000e+06,9.316666666666666430e+00
9.165600000000000000e+06,1.184333333333333371e+01
9.169200000000000000e+06,1.263000000000000078e+01
9.172800000000000000e+06,1.361333333333333506e+01
9.176400000000000000e+06,1.277833333333333066e+01
9.180000000000000000e+06,1.239666666666666650e+01
9.183600000000000000e+06,1.196833333333333371e+01
9.187200000000000000e+06,1.103000000000000114e+01
9.190800000000000000e+06,1.055166666666666764e+01
9.194400000000000000e+06,1.036833333333333229e+01
9.198000000000000000e+06,9.845000000000000639e+00
9.201600000000000000e+06,9.458333333333333925e+00
9.205200000000000000e+06,8.136666666666666714e+00
9.208800000000000000e+06,7.464999999999999858e+00
9.212400000000000000e+06,7.026666666666667282e+00
9.216000000000000000e+06,6.931666666666667531e+00
9.219600000000000000e+06,8.035000000000000142e+00
9.223200000000000000e+06,1.055499999999999972e+01
9.226800000000000000e+06,1.257500000000000107e+01
9.230400000000000000e+06,1.400000000000000000e+01
9.234000000000000000e+06,1.542666666666666764e+01
9.237600000000000000e+06,1.623833333333333329e+01
9.241200000000000000e+06,1.593833333333333435e+01
9.244800000000000000e+06,7.326666666666667105e+00
9.248400000000000000e+06,1.327333333333333165e+01
9.252000000000000000e+06,1.549833333333333485e+01
9.255600000000000000e+06,1.948333333333333428e+01
9.259200000000000000e+06,1.970500000000000185e+01
9.262800000000000000e+06,1.800666666666666416e+01
9.266400000000000000e+06,1.599000000000000021e+01
9.270000000000000000e+06,1.503500000000000192e+01
9.273600000000000000e+06,1.507833333333333314e+01
9.277200000000000000e+06,1.352833333333333066e+01
9.280800000000000000e+06,1.295000000000000107e+01
9.284400000000000000e+06,1.297833333333333350e+01
9.288000000000000000e+06,1.240000000000000036e+01
9.291600000000000000e+06,1.210166666666666657e+01
9.295200000000000000e+06,1.259833333333333449e+01
9.298800000000000000e+06,1.095833333333333393e+01
9.302400000000000000e+06,1.179166666666666607e+01
9.306000000000000000e+06,1.463166666666666771e+01
9.309600000000000000e+06,1.572666666666666835e+01
9.313200000000000000e+06,1.458999999999999808e+01
9.316800000000000000e+06,1.514333333333333265e+01
9.320400000000000000e+06,1.650833333333333641e+01
9.324000000000000000e+06,1.657666666666666444e+01
9.327600000000000000e+06,1.575000000000000000e+01
9.331200000000000000e+06,1.244999999999999751e+01
9.334800000000000000e+06,9.858333333333332504e+00
9.338400000000000000e+06,1.209666666666666401e+01
9.342000000000000000e+06,8.268333333333332646e+00
9.345600000000000000e+06,4.661666666666667069e+00
9.349200000000000000e+06,4.233333333333333393e+00
9.352800000000000000e+06,4.648333333333333428e+00
9.356400000000000000e+06,6.893333333333333535e+00
9.360000000000000000e+06,9.123333333333333073e+00
9.363600000000000000e+06,1.163333333333333464e+01
9.367200000000000000e+06,1.107333333333333236e+01
9.370800000000000000e+06,1.027333333333333343e+01
9.374400000000000000e+06,4.776666666666667282e+00
9.378000000000000000e+06,7.049999999999999600e-01
9.381600000000000000e+06,1.525000000000000133e+00
9.385200000000000000e+06,2.194999999999999840e+00
9.388800000000000000e+06,3.153333333333333766e+00
9.392400000000000000e+06,4.953333333333333144e+00
9.396000000000000000e+06,8.064999999999999503e+00
9.399600000000000000e+06,1.152500000000000036e+01
9.403200000000000000e+06,1.396333333333333293e+01
9.406800000000000000e+06,1.701000000000000156e+01
9.410400000000000000e+06,1.457500000000000107e+01
9.414000000000000000e+06,1.227666666666666906e+01
9.417600000000000000e+06,9.821666666666667211e+00
9.421200000000000000e+06,8.599999999999999645e+00
9.424800000000000000e+06,1.389333333333333265e+01
9.428400000000000000e+06,1.444833333333333236e+01
9.432000000000000000e+06,1.337166666666666437e+01
9.435600000000000000e+06,1.470833333333333393e+01
9.439200000000000000e+06,1.363333333333333464e+01
9.442800000000000000e+06,1.480333333333333279e+01
9.446400000000000000e+06,1.226500000000000057e+01
9.450000000000000000e+06,1.282166666666666721e+01
9.453600000000000000e+06,1.258999999999999808e+01
9.457200000000000000e+06,1.211833333333333407e+01
9.460800000000000000e+06,1.032000000000000028e+01
9.464400000000000000e+06,1.006499999999999950e+01
9.468000000000000000e+06,1.082833333333333314e+01
9.471600000000000000e+06,1.218500000000000050e+01
9.475200000000000000e+06,1.286166666666666636e+01
9.478800000000000000e+06,1.366833333333333478e+01
9.482400000000000000e+06,1.274833333333333485e+01
9.486000000000000000e+06,1.314333333333333265e+01
9.489600000000000000e+06,1.272833333333333350e+01
9.493200000000000000e+06,1.182166666666666544e+01
9.496800000000000000e+06,1.180499999999999972e+01
9.500400000000000000e+06,1.353333333333333144e+01
9.504000000000000000e+06,1.320166666666666799e+01
9.507600000000000000e+06,1.313166666666666771e+01
9.511200000000000000e+06,1.224833333333333485e+01
9.514800000000000000e+06,1.231666666666666821e+01
9.518400000000000000e+06,1.179666666666666686e+01
9.522000000000000000e+06,1.170333333333333314e+01
9.525600000000000000e+06,1.144166666666666821e+01
9.529200000000000000e+06,1.157333333333333591e+01
9.532800000000000000e+06,1.191666666666666607e+01
9.536400000000000000e+06,1.145833333333333393e+01
9.540000000000000000e+06,1.155166666666666764e+01
9.543600000000000000e+06,1.116999999999999993e+01
9.547200000000000000e+06,9.334999999999999076e+00
9.550800000000000000e+06,8.778333333333332433e+00
9.554400000000000000e+06,8.221666666666667567e+00
9.558000000000000000e+06,6.198333333333333250e+00
9.561600000000000000e+06,6.351666666666666572e+00
9.565200000000000000e+06,7.113333333333333286e+00
9.568800000000000000e+06,8.720000000000000639e+00
9.572400000000000000e+06,8.126666666666666927e+00
9.576000000000000000e+06,9.846666666666667567e+00
9.579600000000000000e+06,9.756666666666667709e+00
9.583200000000000000e+06,9.926666666666667638e+00
9.586800000000000000e+06,1.149000000000000021e+01
9.590400000000000000e+06,1.063166666666666771e+01
9.594000000000000000e+06,9.331666666666666998e+00
9.597600000000000000e+06,8.368333333333332291e+00
9.601200000000000000e+06,8.541666666666666075e+00
9.604800000000000000e+06,6.615000000000001101e+00
9.608400000000000000e+06,5.866666666666667140e+00
9.612000000000000000e+06,7.563333333333332575e+00
9.615600000000000000e+06,7.186666666666667425e+00
9.619200000000000000e+06,6.368333333333333179e+00
9.622800000000000000e+06,7.323333333333333250e+00
9.626400000000000000e+06,8.705000000000000071e+00
9.630000000000000000e+06,7.916666666666666963e+00
9.633600000000000000e+06,5.756666666666666821e+00
9.637200000000000000e+06,5.218333333333332824e+00
9.640800000000000000e+06,7.356666666666665577e+00
9.644400000000000000e+06,6.320000000000000284e+00
9.648000000000000000e+06,3.898333333333333872e+00
9.651600000000000000e+06,3.076666666666666661e+00
9.655200000000000000e+06,3.411666666666666625e+00
9.658800000000000000e+06,4.928333333333333677e+00
9.662400000000000000e+06,5.653333333333333321e+00
9.666000000000000000e+06,8.825000000000001066e+00
9.669600000000000000e+06,1.000500000000000078e+01
9.673200000000000000e+06,1.281166666666666565e+01
9.676800000000000000e+06,1.197166666666666934e+01
9.680400000000000000e+06,1.103499999999999837e+01
9.684000000000000000e+06,1.155333333333333279e+01
9.687600000000000000e+06,1.342666666666666764e+01
9.691200000000000000e+06,1.356666666666666465e+01
9.694800000000000000e+06,1.257666666666666799e+01
9.698400000000000000e+06,1.186999999999999922e+01
9.702000000000000000e+06,1.136500000000000021e+01
9.705600000000000000e+06,9.383333333333332860e+00
9.709200000000000000e+06,6.508333333333332860e+00
9.712800000000000000e+06,3.766666666666667052e+00
9.716400000000000000e+06,4.963333333333333819e+00
9.720000000000000000e+06,4.278333333333333321e+00
9.723600000000000000e+06,2.923333333333333783e+00
9.727200000000000000e+06,4.774999999999999467e+00
9.730800000000000000e+06,3.421666666666666856e+00
9.734400000000000000e+06,3.838333333333333375e+00
9.738000000000000000e+06,6.084999999999999964e+00
9.741600000000000000e+06,1.738333333333333508e+00
9.745200000000000000e+06,2.013333333333333197e+00
9.748800000000000000e+06,3.253333333333333854e+00
9.752400000000000000e+06,7.948333333333333250e+00
9.756000000000000000e+06,1.578166666666666451e+01
9.759600000000000000e+06,1.541499999999999915e+01
9.763200000000000000e+06,1.615833333333333499e+01
9.766800000000000000e+06,1.519166666666666465e+01
9.770400000000000000e+06,1.342333333333333378e+01
9.774000000000000000e+06,1.199833333333333307e+01
9.777600000000000000e+06,1.090499999999999936e+01
9.781200000000000000e+06,1.135333333333333350e+01
9.784800000000000000e+06,1.032999999999999829e+01
9.788400000000000000e+06,8.630000000000000782e+00
9.792000000000000000e+06,7.595000000000001528e+00
9.795600000000000000e+06,8.456666666666666998e+00
9.799200000000000000e+06,1.049499999999999922e+01
9.802800000000000000e+06,1.047000000000000064e+01
9.806400000000000000e+06,7.493333333333332291e+00
9.810000000000000000e+06,5.591666666666665897e+00
9.813600000000000000e+06,4.271666666666666501e+00
9.817200000000000000e+06,4.411666666666666181e+00
9.820800000000000000e+06,3.819999999999999840e+00
9.824400000000000000e+06,3.835000000000000409e+00
9.828000000000000000e+06,4.209999999999999964e+00
9.831600000000000000e+06,4.708333333333333037e+00
9.835200000000000000e+06,6.363333333333333286e+00
9.838800000000000000e+06,7.343333333333332824e+00
9.842400000000000000e+06,5.783333333333332327e+00
9.846000000000000000e+06,5.721666666666666679e+00
9.849600000000000000e+06,2.880000000000000338e+00
9.853200000000000000e+06,1.538333333333333330e+00
9.856800000000000000e+06,3.436666666666666092e+00
9.860400000000000000e+06,4.048333333333333783e+00
9.864000000000000000e+06,6.165000000000000036e+00
9.867600000000000000e+06,7.718333333333333712e+00
9.871200000000000000e+06,7.403333333333333321e+00
9.874800000000000000e+06,5.638333333333332753e+00
9.878400000000000000e+06,6.971666666666667567e+00
9.882000000000000000e+06,7.299999999999999822e+00
9.885600000000000000e+06,8.240000000000000213e+00
9.889200000000000000e+06,6.226666666666666572e+00
9.892800000000000000e+06,6.343333333333333712e+00
9.896400000000000000e+06,6.461666666666666892e+00
9.900000000000000000e+06,4.925000000000000711e+00
9.903600000000000000e+06,3.268333333333333091e+00
9.907200000000000000e+06,5.684999999999999609e+00
9.910800000000000000e+06,8.366666666666667140e+00
9.914400000000000000e+06,8.116666666666667140e+00
9.918000000000000000e+06,8.054999999999999716e+00
9.921600000000000000e+06,7.996666666666666146e+00
9.925200000000000000e+06,7.583333333333333037e+00
9.928800000000000000e+06,7.713333333333333819e+00
9.932400000000000000e+06,5.111666666666666359e+00
9.936000000000000000e+06,4.208333333333333037e+00
9.939600000000000000e+06,1.062833333333333563e+01
9.943200000000000000e+06,6.571666666666665435e+00
9.946800000000000000e+06,7.076666666666667105e+00
9.950400000000000000e+06,9.026666666666665506e+00
9.954000000000000000e+06,1.174333333333333407e+01
9.957600000000000000e+06,1.089166666666666750e+01
9.961200000000000000e+06,9.293333333333334778e+00
9.964800000000000000e+06,8.966666666666666785e+00
9.968400000000000000e+06,7.359999999999999432e+00
9.972000000000000000e+06,6.956666666666666998e+00
9.975600000000000000e+06,6.031666666666666288e+00
9.979200000000000000e+06,4.351666666666667460e+00
9.982800000000000000e+06,3.000000000000000000e+00
9.986400000000000000e+06,2.839999999999999858e+00
9.990000000000000000e+06,2.024999999999999911e+00
9.993600000000000000e+06,1.496666666666666812e+00
9.997200000000000000e+06,2.229999999999999982e+00
1.000080000000000000e+07,1.999999999999999778e+00
1.000440000000000000e+07,1.291666666666666741e+00
1.000800000000000000e+07,1.473333333333333384e+00
1.001160000000000000e+07,2.108333333333333837e+00
1.001520000000000000e+07,2.015000000000000124e+00
1.001880000000000000e+07,9.233333333333333393e-01
1.002240000000000000e+07,1.496666666666666812e+00
1.002600000000000000e+07,9.600000000000000755e-01
1.002960000000000000e+07,9.799999999999999822e-01
1.003320000000000000e+07,2.176666666666666750e+00
1.003680000000000000e+07,4.041666666666666963e+00
1.004040000000000000e+07,7.038333333333333997e+00
1.004400000000000000e+07,8.511666666666666714e+00
1.004760000000000000e+07,1.049500000000000099e+01
1.005120000000000000e+07,1.007666666666666622e+01
1.005480000000000000e+07,1.055333333333333279e+01
1.005840000000000000e+07,1.109333333333333371e+01
1.006200000000000000e+07,1.195666666666666877e+01
1.006560000000000000e+07,9.490000000000000213e+00
1.006920000000000000e+07,8.288333333333332220e+00
1.007280000000000000e+07,8.308333333333331794e+00
1.007640000000000000e+07,8.026666666666665506e+00
1.008000000000000000e+07,8.398333333333333428e+00
1.008360000000000000e+07,8.461666666666667780e+00
1.008720000000000000e+07,8.255000000000000782e+00
1.009080000000000000e+07,8.594999999999998863e+00
1.009440000000000000e+07,7.311666666666667425e+00
1.009800000000000000e+07,6.261666666666666714e+00
1.010160000000000000e+07,6.681666666666667531e+00
1.010520000000000000e+07,8.663333333333333997e+00
1.010880000000000000e+07,9.030000000000001137e+00
1.011240000000000000e+07,1.075500000000000078e+01
1.011600000000000000e+07,1.237833333333333563e+01
1.011960000000000000e+07,1.212500000000000000e+01
1.012320000000000000e+07,1.175166666666666693e+01
1.012680000000000000e+07,1.256499999999999950e+01
1.013040000000000000e+07,1.271999999999999886e+01
1.013400000000000000e+07,1.194166666666666821e+01
1.013760000000000000e+07,1.146666666666666679e+01
1.014120000000000000e+07,1.121833333333333371e+01
1.014480000000000000e+07,1.090333333333333066e+01
1.014840000000000000e+07,1.062666666666666693e+01
1.015200000000000000e+07,1.063333333333333286e+01
1.015560000000000000e+07,1.009666666666666579e+01
1.015920000000000000e+07,9.696666666666667211e+00
1.016280000000000000e+07,8.291666666666666075e+00
1.016640000000000000e+07,8.708333333333333925e+00
1.017000000000000000e+07,1.026166666666666494e+01
1.017360000000000000e+07,1.052999999999999936e+01
1.017720000000000000e+07,9.561666666666665648e+00
1.018080000000000000e+07,9.128333333333333854e+00
1.018440000000000000e+07,8.728333333333333499e+00
1.018800000000000000e+07,8.991666666666667140e+00
1.019160000000000000e+07,1.077499999999999858e+01
1.019520000000000000e+07,1.364166666666666750e+01
1.019880000000000000e+07,1.349666666666666437e+01
1.020240000000000000e+07,1.379166666666666963e+01
1.020600000000000000e+07,1.316666666666666607e+01
1.020960000000000000e+07,1.228666666666666707e+01
1.021320000000000000e+07,1.120666666666666522e+01
1.021680000000000000e+07,1.224499999999999922e+01
1.022040000000000000e+07,1.220666666666666877e+01
1.022400000000000000e+07,1.144833333333333236e+01
1.022760000000000000e+07,1.115500000000000114e+01
1.023120000000000000e+07,9.874999999999998224e+00
1.023480000000000000e+07,8.639999999999998792e+00
1.023840000000000000e+07,9.066666666666664653e+00
1.024200000000000000e+07,9.608333333333334281e+00
1.024560000000000000e+07,8.971666666666665790e+00
1.024920000000000000e+07,8.428333333333332789e+00
1.025280000000000000e+07,1.013333333333333286e+01
1.025640000000000000e+07,1.056333333333333435e+01
1.026000000000000000e+07,9.898333333333333428e+00
1.026360000000000000e+07,9.889999999999998792e+00
1.026720000000000000e+07,1.001833333333333442e+01
1.027080000000000000e+07,1.306000000000000050e+01
1.027440000000000000e+07,1.493833333333333258e+01
1.027800000000000000e+07,1.549166666666666536e+01
1.028160000000000000e+07,1.250000000000000000e+01
1.028520000000000000e+07,1.067499999999999893e+01
1.028880000000000000e+07,1.053666666666666707e+01
1.029240000000000000e+07,8.220000000000000639e+00
1.029600000000000000e+07,9.743333333333332291e+00
1.029960000000000000e+07,1.127166666666666650e+01
1.030320000000000000e+07,1.082000000000000028e+01
1.030680000000000000e+07,1.167999999999999972e+01
1.031040000000000000e+07,1.279333333333333478e+01
1.031400000000000000e+07,1.043999999999999950e+01
1.031760000000000000e+07,8.395000000000001350e+00
1.032120000000000000e+07,7.173333333333334672e+00
1.032480000000000000e+07,4.604999999999999538e+00
1.032840000000000000e+07,3.288333333333333552e+00
1.033200000000000000e+07,4.328333333333333144e+00
1.033560000000000000e+07,4.773333333333332540e+00
1.033920000000000000e+07,6.303333333333333677e+00
1.034280000000000000e+07,4.713333333333333819e+00
1.034640000000000000e+07,3.356666666666666909e+00
1.035000000000000000e+07,3.891666666666667052e+00
1.035360000000000000e+07,4.184999999999999609e+00
1.035720000000000000e+07,4.856666666666667354e+00
1.036080000000000000e+07,3.708333333333333481e+00
1.036440000000000000e+07,1.508000000000000007e+01
1.036800000000000000e+07,1.730666666666666842e+01
1.037160000000000000e+07,1.335833333333333428e+01
1.037520000000000000e+07,9.730000000000000426e+00
1.037880000000000000e+07,1.066000000000000014e+01
1.038240000000000000e+07,1.183833333333333293e+01
1.038600000000000000e+07,1.038999999999999879e+01
1.038960000000000000e+07,8.174999999999998934e+00
1.039320000000000000e+07,1.025500000000000078e+01
1.039680000000000000e+07,1.274333333333333407e+01
1.040040000000000000e+07,1.079333333333333478e+01
1.040400000000000000e+07,9.955000000000000071e+00
1.040760000000000000e+07,8.400000000000000355e+00
1.041120000000000000e+07,7.478333333333332611e+00
1.041480000000000000e+07,7.598333333333332718e+00
1.041840000000000000e+07,7.746666666666667034e+00
1.042200000000000000e+07,9.571666666666667211e+00
1.042560000000000000e+07,1.045833333333333393e+01
1.042920000000000000e+07,1.165166666666666551e+01
1.043280000000000000e+07,1.173333333333333250e+01
1.043640000000000000e+07,1.130666666666666664e+01
1.044000000000000000e+07,1.132000000000000028e+01
1.044360000000000000e+07,1.080999999999999694e+01
1.044720000000000000e+07,1.049166666666666536e+01
1.045080000000000000e+07,9.456666666666665222e+00
1.045440000000000000e+07,8.984999999999999432e+00
1.045800000000000000e+07,8.091666666666666785e+00
1.046160000000000000e+07,7.166666666666666963e+00
1.046520000000000000e+07,7.563333333333332575e+00
1.046880000000000000e+07,7.379999999999999893e+00
1.047240000000000000e+07,8.311666666666667425e+00
1.047600000000000000e+07,7.741666666666666252e+00
1.047960000000000000e+07,8.848333333333332718e+00
1.048320000000000000e+07,9.560000000000000497e+00
1.048680000000000000e+07,9.125000000000000000e+00
1.049040000000000000e+07,9.919999999999999929e+00
1.049400000000000000e+07,9.998333333333333073e+00
1.049760000000000000e+07,8.556666666666666643e+00
1.050120000000000000e+07,8.678333333333332789e+00
1.050480000000000000e+07,6.969999999999999751e+00
1.050840000000000000e+07,5.905000000000000249e+00
1.051200000000000000e+07,5.516666666666666607e+00
1.051560000000000000e+07,5.451666666666667105e+00
1.051920000000000000e+07,5.701666666666667105e+00
1.052280000000000000e+07,5.561666666666666536e+00
1.052640000000000000e+07,5.223333333333333606e+00
1.053000000000000000e+07,4.561666666666666536e+00
1.053360000000000000e+07,4.096666666666666679e+00
1.053720000000000000e+07,3.814999999999999947e+00
1.054080000000000000e+07,4.793333333333333002e+00
1.054440000000000000e+07,5.765000000000000568e+00
1.054800000000000000e+07,6.429999999999999716e+00
1.055160000000000000e+07,7.846666666666666679e+00
1.055520000000000000e+07,9.661666666666667069e+00
1.055880000000000000e+07,1.011166666666666636e+01
1.056240000000000000e+07,1.176666666666666572e+01
1.056600000000000000e+07,1.181666666666666821e+01
1.056960000000000000e+07,1.174833333333333485e+01
1.057320000000000000e+07,1.088499999999999979e+01
1.057680000000000000e+07,1.111999999999999922e+01
1.058040000000000000e+07,1.269166666666666821e+01
1.058400000000000000e+07,1.142166666666666686e+01
1.058760000000000000e+07,1.022666666666666657e+01
1.059120000000000000e+07,9.108333333333334281e+00
1.059480000000000000e+07,7.584999999999999964e+00
1.059840000000000000e+07,7.620000000000000107e+00
1.060200000000000000e+07,9.431666666666666643e+00
1.060560000000000000e+07,1.000166666666666693e+01
1.060920000000000000e+07,9.234999999999999432e+00
1.061280000000000000e+07,8.916666666666667851e+00
1.061640000000000000e+07,1.031333333333333258e+01
1.062000000000000000e+07,9.846666666666667567e+00
1.062360000000000000e+07,9.568333333333333357e+00
1.062720000000000000e+07,1.101333333333333364e+01
1.063080000000000000e+07,1.156833333333333336e+01
1.063440000000000000e+07,1.350666666666666593e+01
1.063800000000000000e+07,1.328833333333333222e+01
1.064160000000000000e+07,1.388499999999999979e+01
1.064520000000000000e+07,1.450000000000000000e+01
1.064880000000000000e+07,1.375333333333333208e+01
1.065240000000000000e+07,1.241833333333333478e+01
1.065600000000000000e+07,1.222333333333333449e+01
1.065960000000000000e+07,1.207500000000000107e+01
1.066320000000000000e+07,1.225833333333333286e+01
1.066680000000000000e+07,1.014833333333333343e+01
1.067040000000000000e+07,9.050000000000002487e+00
1.067400000000000000e+07,9.381666666666667709e+00
1.067760000000000000e+07,8.564999999999999503e+00
1.068120000000000000e+07,7.155000000000001137e+00
1.068480000000000000e+07,7.150000000000001243e+00
1.068840000000000000e+07,5.449999999999999289e+00
1.069200000000000000e+07,5.346666666666666679e+00
1.069560000000000000e+07,5.856666666666666465e+00
1.069920000000000000e+07,6.010000000000000675e+00
1.070280000000000000e+07,5.908333333333334103e+00
1.070640000000000000e+07,6.143333333333333535e+00
1.071000000000000000e+07,6.020000000000000462e+00
1.071360000000000000e+07,6.421666666666666856e+00
1.071720000000000000e+07,7.145000000000000462e+00
1.072080000000000000e+07,7.074999999999999289e+00
1.072440000000000000e+07,8.403333333333334210e+00
1.072800000000000000e+07,1.132000000000000028e+01
1.073160000000000000e+07,1.181166666666666742e+01
1.073520000000000000e+07,1.234000000000000163e+01
1.073880000000000000e+07,1.231333333333333258e+01
1.074240000000000000e+07,1.165833333333333321e+01
1.074600000000000000e+07,1.106333333333333258e+01
1.074960000000000000e+07,1.116999999999999993e+01
1.075320000000000000e+07,9.914999999999999147e+00
1.075680000000000000e+07,7.405000000000000249e+00
1.076040000000000000e+07,6.250000000000000000e+00
1.076400000000000000e+07,5.088333333333333819e+00
1.076760000000000000e+07,4.291666666666666963e+00
1.077120000000000000e+07,4.281666666666666288e+00
1.077480000000000000e+07,4.563333333333333464e+00
1.077840000000000000e+07,5.114999999999999325e+00
1.078200000000000000e+07,6.346666666666666679e+00
1.078560000000000000e+07,6.011666666666666714e+00
1.078920000000000000e+07,5.876666666666667815e+00
1.079280000000000000e+07,6.546666666666665968e+00
1.079640000000000000e+07,7.751666666666666039e+00
1.080000000000000000e+07,9.031666666666664511e+00
1.080360000000000000e+07,1.042833333333333279e+01
1.080720000000000000e+07,1.094166666666666821e+01
1.081080000000000000e+07,1.088833333333333364e+01
1.081440000000000000e+07,1.136166666666666636e+01
1.081800000000000000e+07,1.214666666666666650e+01
1.082160000000000000e+07,1.307000000000000028e+01
1.082520000000000000e+07,1.218166666666666664e+01
1.082880000000000000e+07,1.038166666666666593e+01
1.083240000000000000e+07,9.755000000000000782e+00
1.083600000000000000e+07,8.463333333333334707e+00
1.083960000000000000e+07,7.568333333333332469e+00
1.084320000000000000e+07,7.770000000000000462e+00
1.084680000000000000e+07,7.051666666666666750e+00
1.085040000000000000e+07,5.149999999999999467e+00
1.085400000000000000e+07,5.308333333333332682e+00
1.085760000000000000e+07,5.495000000000000107e+00
1.086120000000000000e+07,6.885000000000000675e+00
1.086480000000000000e+07,7.980000000000001315e+00
1.086840000000000000e+07,7.285000000000001030e+00
1.087200000000000000e+07,7.063333333333332575e+00
1.087560000000000000e+07,6.566666666666667318e+00
1.087920000000000000e+07,7.096666666666667567e+00
1.088280000000000000e+07,7.558333333333333570e+00
1.088640000000000000e+07,8.064999999999999503e+00
1.089000000000000000e+07,8.455000000000000071e+00
1.089360000000000000e+07,8.273333333333333428e+00
1.089720000000000000e+07,9.424999999999998934e+00
1.090080000000000000e+07,1.027000000000000135e+01
1.090440000000000000e+07,1.082500000000000107e+01
1.090800000000000000e+07,1.064333333333333442e+01
1.091160000000000000e+07,9.464999999999999858e+00
1.091520000000000000e+07,8.423333333333333783e+00
1.091880000000000000e+07,8.926666666666665861e+00
1.092240000000000000e+07,8.668333333333334778e+00
1.092600000000000000e+07,6.843333333333333712e+00
1.092960000000000000e+07,6.250000000000000000e+00
1.093320000000000000e+07,5.844999999999999751e+00
1.093680000000000000e+07,5.693333333333334245e+00
1.094040000000000000e+07,6.364999999999999325e+00
1.094400000000000000e+07,6.488333333333334174e+00
1.094760000000000000e+07,6.016666666666665719e+00
1.095120000000000000e+07,5.905000000000001137e+00
1.095480000000000000e+07,5.436666666666667425e+00
1.095840000000000000e+07,5.061666666666666536e+00
1.096200000000000000e+07,4.696666666666666323e+00
1.096560000000000000e+07,4.108333333333333393e+00
1.096920000000000000e+07,3.950000000000000622e+00
1.097280000000000000e+07,7.343333333333333712e+00
1.097640000000000000e+07,1.003499999999999837e+01
